500	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
206	23468.75	35.957	3.65	4.75	179.43	0.532	1.284	0	0	2.8	4.28	2.45	-1	0	0	-10.29	249.55	
207	23562.30	21.219	2.9	3.7	82.85	-3.552	-1.063	0	0	2.77	3.47	0.9	-1	0	0	-6.14	343.10	
208	23759.80	18.761	1.45	3.4	56.07	0.612	-2.819	0	0	1.35	2.17	1.1	-1	0	0	-11.12	540.60	
209	24135.70	19.373	1.05	5.95	86.65	1.174	1.696	0	0	0.9	3.42	0.9	-1	0	0	-17.13	302.10	
210	23960.60	13.905	0.65	2.1	22.72	0.06	0.612	0	0	0.54	0.94	0.4	-1	0	0	-20.43	127.00	
211	24195.45	25.262	4.55	4.15	133.15	1.826	-4.003	0	0	4.2	5.29	3.2	-1	0	0	-4.81	361.85	
212	24434.50	30.399	2.4	4.75	140.49	-0.321	0.421	0	0	2.22	4.7	1.8	-1	0	0	-10.95	600.90	
213	24636.65	20.758	3.9	5.5	118.59	0.843	-0.913	0	0	3.78	3.01	1.9	-1	0	0	-4.4	188.65	
214	24646.45	24.189	1.9	3.5	77.56	0.291	-0.913	0	0	1.56	2.19	0.45	-1	0	0	-12.38	198.45	
215	25467.30	22.985	2.9	2.95	88.01	-0.863	-1.625	0	0	2.78	3.95	2.15	-1	0	0	-6.61	404.90	
216	25515.45	18.119	1.1	0.7	20.87	-1.535	1.224	0	0	0.99	1.58	1	-1	0	0	-14.62	453.05	
217	25835.00	14.266	1.9	2.2	35.94	-0.933	1.244	0	0	1.63	1.51	1.1	-1	0	0	-7.01	158.20	
218	25878.10	30.459	1.45	4.1	109.44	-2.629	1.926	0	0	1.33	3.21	0.9	-1	0	0	-18.39	201.30	
219	25931.25	17.778	2.45	2.9	55.17	-2.137	0.622	0	0	2.05	2.7	0.85	-1	0	0	-6.95	254.45	
220	25940.10	18.259	1.85	0.7	26.17	-2.287	0.622	0	0	1.73	1.42	0.8	-1	0	0	-8.44	263.30	
221	25978.05	42.92	1.85	4.8	191.58	0.02	-3.772	0	0	1.53	5.18	1.3	-1	0	0	-22.41	301.25	
222	25985.75	14.136	2.3	1.55	39.99	-7.886	-3.772	0	0	2.22	1.13	0.7	-1	0	0	-5.08	308.95	
223	26079.60	12.15	1.45	2	24.56	-2.328	-1.234	0	0	1.1	0.76	0.6	-1	0	0	-8.86	402.80	
224	26146.95	35.867	2.85	6.8	226.73	0.462	0.783	0	0	2.61	6.8	2	-1	0	0	-11.01	470.15	
225	26256.00	11.287	1.15	2.25	24.24	-2.017	-1.184	0	0	1.08	1.51	0.2	-1	0	0	-8.34	579.20	
226	26270.40	28.152	1.45	2.75	78.92	2.247	-1.184	0	0	1.32	3.03	1.2	-1	0	0	-17.01	593.60	
227	26308.25	12.741	2.2	2.75	40.35	-1.966	-0.863	0	0	2.05	2.9	1.65	-1	0	0	-4.97	17.05	
228	26333.55	18.691	1.55	3.15	55.98	-3.09	-3.19	0	0	1.19	2.06	1.1	-1	0	0	-12.52	42.35	
229	26381.90	17.758	3.25	3.9	89.81	-3.09	-2.217	0	0	3.15	5.77	1.95	-1	0	0	-4.51	90.70	
230	26481.10	28.523	1.95	2.5	79.25	-1.154	-4.103	0	0	1.49	2.71	1.35	-1	0	0	-15.34	189.90	
231	26514.65	28.493	1.35	2.15	65.83	-2.909	1.314	0	0	0.69	2.39	1.1	-1	0	0	-32.98	223.45	
232	26594.85	37.031	3.1	9.15	312.39	-1.445	-2.498	0	0	2.87	8.44	2.35	-1	0	0	-10.34	303.65	
233	26705.40	17.096	3.55	2.3	60.01	-0.331	0.201	0	0	3.41	1.4	1.05	-1	0	0	-4.01	414.20	
234	26834.90	29.636	2.1	5.3	147.99	0.301	1.876	0	0	1.91	5.09	1.75	-1	0	0	-12.41	543.70	
235	26849.50	26.416	1	3.25	67.18	3.08	1.876	0	0	0.84	2.71	0.6	-1	0	0	-25.14	558.30	
236	26897.50	27.73	1.7	4.4	103.79	-2.127	2.388	0	0	1.26	3.62	0.95	-1	0	0	-17.59	606.30	
237	26989.00	24.67	1.8	5.2	115.57	1.425	2.468	0	0	1.32	4.82	0.95	-1	0	0	-14.95	83.40	
238	27091.85	14.628	2.5	3.45	55.89	-2.629	1.726	0	0	2.37	2.2	1.6	-1	0	0	-4.93	186.25	
239	27151.50	47.344	3.5	5.35	254.05	-0.712	-1.174	0	0	3.26	5.03	1.4	-1	0	0	-11.61	245.90	
240	27181.15	35.927	1.55	3.7	125.65	-3.692	-1.515	0	0	1.36	3.44	1.3	-1	0	0	-21.13	275.55	
241	27186.20	16.755	1.3	1.85	32.17	-12.35	-1.515	0	0	1.2	0.89	0.35	-1	0	0	-11.17	280.60	
242	27217.35	38.315	1.75	4.5	156.11	-3.391	0.642	0	0	1.55	4.04	1.15	-1	0	0	-19.71	311.75	
243	27325.05	12.38	1.65	1.25	22.82	-0.532	-0.502	0	0	1.54	0.86	0.3	-1	0	0	-6.42	419.45	
244	27392.65	14.557	2	2.25	37.27	1.003	-1.425	0	0	1.93	0.58	0.15	-1	0	0	-6.04	487.05	
245	27464.65	29.767	2.6	2.55	97.43	1.194	-1.946	0	0	2.26	3.69	2.1	-1	0	0	-10.56	559.05	
246	27509.45	12.591	2.55	2.3	38.47	2.157	-1.374	0	0	2.37	1.63	0.75	-1	0	0	-4.24	603.85	
247	27742.00	29.065	3	3.9	135.9	-2.207	4.545	0	0	2.63	4.76	2.6	-1	0	0	-8.83	222.00	
248	27863.20	40.351	1.4	5.35	175.76	-1.515	-1.966	0	0	1.23	4.13	0.95	-1	0	0	-26.34	343.20	
249	27933.20	34.683	1.5	4.55	135.56	0.08	2.869	0	0	1.11	4.08	0.9	-1	0	0	-25.02	413.20	
250	27939.65	14.166	1	2.9	39.62	-8.969	2.869	0	0	0.94	2.07	0.15	-1	0	0	-12.04	419.65	
251	28094.05	10.113	3.7	0.2	24.4	-1.425	2.297	0	0	3.56	0.33	0.2	-1	0	0	-2.27	574.05	
252	28207.10	22.042	1.7	4.45	90.97	-1.776	1.545	0	0	1.59	4.43	1	-1	0	0	-11.11	72.70	
253	28160.70	16.293	3.95	0.15	39.47	-0.482	1.505	0	0	3.62	0.22	0.15	-1	0	0	-3.6	26.30	
254	28235.00	35.235	1.95	5	163.97	-0.482	2.619	0	0	1.44	4.73	1.35	-1	0	0	-19.63	100.60	
255	28367.25	19.243	1.15	5.3	84.57	0.431	-1.495	0	0	1.02	5.01	0.85	-1	0	0	-15.09	232.85	
256	28392.60	42.88	2.4	5.05	217.53	-6.331	0.783	0	0	2.16	6.02	1.8	-1	0	0	-15.88	258.20	
257	28431.75	41.866	2.05	5.4	216.17	-2.267	0.652	0	0	1.49	5.83	1.5	-1	0	0	-22.55	297.35	
258	28494.15	13.564	1.25	4.65	48.77	-2.287	2.859	0	0	1.16	1.18	0.7	-1	0	0	-9.35	359.75	
259	28644.35	12.109	3.75	0.35	27.4	-1.776	0.14	0	0	2.89	1.21	0.95	-1	0	0	-3.35	509.95	
260	28688.10	22.604	1.65	3.95	79.72	-1.495	0.13	0	0	1.37	3.41	1.2	-1	0	0	-13.18	553.70	
261	28715.85	24.68	2.35	4.1	103.21	-2.739	-1.003	0	0	2.21	4.91	1.9	-1	0	0	-8.94	581.45	
262	28746.80	19.594	1.85	4.75	72.74	-1.013	-2.077	0	0	0.98	1.79	0.95	-1	0	0	-16.02	612.40	
263	29059.00	40.993	1.85	4.4	163.17	-2.578	-0.09	0	0	1.6	4.32	1.4	-1	0	0	-20.54	310.20	
264	29089.85	28.693	1.75	4.75	122.35	-2.468	1.114	0	0	1.44	4.14	1	-1	0	0	-15.98	341.05	
265	29164.30	27.67	0.75	3.1	66.95	-0.883	-0.572	0	0	0.58	2.77	0.4	-1	0	0	-38.34	415.50	
266	29182.75	63.808	2.4	7.6	464.48	-3.301	-0.04	0	0	1.56	7.63	1.85	-1	0	0	-32.69	433.95	
267	29185.30	18.39	1.3	1	37.8	-46.662	-0.04	0	0	0.88	1.45	0.7	-1	0	0	-16.69	436.50	
268	29239.30	23.185	3.9	4.25	120.85	-4.605	3.371	0	0	3.53	5.37	2.65	-1	0	0	-5.25	490.50	
269	29309.85	13.905	1.55	0.15	11.57	-3.943	-0.652	0	0	1.21	0.22	0.15	-1	0	0	-9.19	561.05	
270	29432.45	26.867	1.4	2.6	68.34	-0.411	-1.726	0	0	1.28	2.11	1.1	-1	0	0	-16.73	69.25	
271	29478.80	24.299	2.2	3.5	86.62	-1.816	1.675	0	0	2.06	4.34	1.8	-1	0	0	-9.46	115.60	
272	29757.35	23.426	2.2	2.5	74.38	-1.726	1.294	0	0	2.04	3.71	1.8	-1	0	0	-9.18	394.15	
273	29834.80	26.055	1.3	3.6	85.63	0.492	2.257	0	0	1.15	3.77	0.9	-1	0	0	-18.17	471.60	
274	29842.20	18.55	3	0.3	34.52	-2.368	2.257	0	0	0.14	0.35	0.15	-1	0	0	-103.32	479.00	
275	30359.95	38.325	1.5	3.35	125.63	0.722	-2.448	0	0	1.29	3.3	1	-1	0	0	-23.7	382.35	
276	30492.80	19.664	4.55	4.7	116.77	-0.983	1.053	0	0	3.6	5.53	2.9	-1	0	0	-4.37	515.20	
277	30554.95	22.283	1.3	2.45	53.21	-2.027	-4.364	0	0	1.16	1.82	1	-1	0	0	-15.36	577.35	
278	30629.15	24.088	3.65	3.35	109.48	-1.224	-0.341	0	0	3.5	3.59	2.1	-1	0	0	-5.51	37.15	
279	30662.05	16.654	1.95	3.05	49.17	-1.104	-4.113	0	0	1.33	3.51	1.1	-1	0	0	-10.05	70.05	
280	30697.25	45.127	1.65	7.05	262.33	-2.047	0.672	0	0	1.5	6.26	1.3	-1	0	0	-24.07	105.25	
281	30729.25	21.661	0.85	3.9	71.38	-2.508	3	0	0	0.77	3.81	0.6	-1	0	0	-22.48	137.25	
282	30825.60	27.379	1.35	5.65	126.52	-0.11	1.585	0	0	0.91	4.81	0.75	-1	0	0	-24.03	233.60	
283	30840.00	26.757	2.65	3.7	106.13	-0.371	1.585	0	0	2.54	3.73	1.75	-1	0	0	-8.44	248.00	
284	30971.80	20.577	3	1.9	63.74	-1.053	0.522	0	0	2.64	3.98	2.2	-1	0	0	-6.23	379.80	
285	31141.55	21.099	3.1	3.45	83.11	-1.063	-0.973	0	0	2.1	4.03	1.7	-1	0	0	-8.03	549.55	
286	31449.20	33.489	0.65	3.8	103.56	-1.766	-1.284	0	0	0.52	3.79	0.4	-1	0	0	-51.5	242.80	
287	31474.65	28.182	1.15	3.75	90.52	0.712	-0.823	0	0	0.97	3.07	0.8	-1	0	0	-23.27	268.25	
288	31489.95	35.837	2.1	4.6	169.91	-1.946	0.582	0	0	1.95	5.4	1.65	-1	0	0	-14.71	283.55	
289	31645.60	30.85	2.7	5.8	170.18	-2.588	2.558	0	0	2.23	5.84	2	-1	0	0	-11.08	439.20	
290	31786.15	11.056	1.95	0.6	14.73	0.161	-2.107	0	0	1.17	0.65	0.4	-1	0	0	-7.56	579.75	
291	31808.75	27.841	3.7	3.05	120.92	-2.328	0.813	0	0	3.36	4.57	2.7	-1	0	0	-6.64	602.35	
292	31900.95	27.419	1.25	5.35	121.72	1.344	2.418	0	0	1.11	4.6	0.9	-1	0	0	-19.71	80.15	
293	31990.65	29.917	1.65	3.7	109.51	-1.425	0.04	0	0	1.3	4.18	1.15	-1	0	0	-18.36	169.85	
294	32198.75	26.597	1.6	6.05	135.25	-0.963	0.13	0	0	1.44	3.92	1.15	-1	0	0	-14.81	377.95	
295	32216.80	39.579	2.95	4.95	204.47	-0.893	0.13	0	0	2.44	5.78	1.9	-1	0	0	-12.95	396.00	
296	32300.80	18.45	2.55	3.7	68.61	-2.97	-3.08	0	0	2.44	3.04	1.35	-1	0	0	-6.04	480.00	
297	32320.75	61.41	1.55	4.9	266.11	-0.622	-1.194	0	0	1.09	4.43	1.15	-1	0	0	-45.02	499.95	
298	32362.20	18.139	2.1	3.05	60.62	-3.17	0.351	0	0	1.71	3.05	1.35	-1	0	0	-8.49	541.40	
299	32372.35	54.598	1.55	3.85	176.74	-3.06	0.351	0	0	0.53	2.74	0.9	-1	0	0	-81.72	551.55	
300	32379.45	22.794	1.4	1.95	46.94	-8.588	0.351	0	0	0.95	2.23	0.4	-1	0	0	-19.23	558.65	
301	32543.25	17.647	0.65	2.4	31.23	-3.09	-1.364	0	0	0.52	1.01	0.35	-1	0	0	-26.9	108.05	
302	32585.30	38.265	0.95	2.3	76.66	-3.03	-1.084	0	0	0.68	2.26	0.65	-1	0	0	-45.26	150.10	
303	32686.15	22.373	3.15	2.75	91.46	-21.189	-0.783	0	0	2.35	4.44	2.65	-1	0	0	-7.61	250.95	
304	32753.35	32.887	1.1	2.7	85.46	-2.117	0.331	0	0	0.88	3.04	0.75	-1	0	0	-29.92	318.15	
305	32779.50	25.774	2.3	2.75	80.44	-8.819	-0.863	0	0	2.11	2.84	1.05	-1	0	0	-9.79	344.30	
306	32833.60	24.941	1.05	1.6	44.1	-2.639	-2.879	0	0	0.85	2.02	0.85	-1	0	0	-23.55	398.40	
307	32963.45	28.844	2.25	5.2	140.43	-1.405	2.819	0	0	1.28	5.67	1.1	-1	0	0	-18.03	528.25	
308	32983.40	33.971	5.3	4.8	164.99	2.639	2.819	0	0	1.31	4.55	1.2	-1	0	0	-20.72	548.20	
309	33058.85	40.161	1.65	4.8	165.22	-1.696	-0.642	0	0	0.8	4.35	0.75	-1	0	0	-40.16	9.25	
310	33144.55	14.929	1.3	2.6	39.47	-0.03	-2.107	0	0	0.9	2.72	0.9	-1	0	0	-13.21	94.95	
311	33253.85	21.049	3.3	2.95	81.87	-3.07	-2.318	0	0	2.94	4.19	1.4	-1	0	0	-5.73	204.25	
312	33298.90	14.909	1.65	1.45	25.58	-3.381	0.241	0	0	1.15	0.8	0.6	-1	0	0	-10.33	249.30	
313	33479.40	17.166	2.6	3.85	68.18	-4.916	0.502	0	0	2.48	2.83	1.1	-1	0	0	-5.54	429.80	
314	33210.90	10.484	1.55	1.45	20.16	-1.053	2.608	0	0	1.46	0.32	0.2	-1	0	0	-5.73	161.30	
315	33580.40	38.014	2.85	7.4	267.7	0.532	0.762	0	0	2.24	7.4	1.5	-1	0	0	-13.55	530.80	
316	33583.60	22.624	2	1.7	67.31	-13.454	0.762	0	0	0.96	3.74	0.15	-1	0	0	-18.76	534.00	
317	33861.55	18.049	2.25	3.85	77.68	-2.649	-1.114	0	0	2.13	4.35	1.15	-1	0	0	-6.79	197.55	
318	33731.45	10.203	2.7	1.5	24.78	-1.264	-1.515	0	0	2.58	0.26	0.15	-1	0	0	-3.16	67.45	
319	34281.40	33.098	3.1	4.05	152.71	-1.846	4.103	0	0	2.87	5.33	2.6	-1	0	0	-9.24	3.00	
320	34468.55	87.605	4.85	9.2	821.55	-23.737	-2.729	0	0	3.44	10.35	3	-1	0	0	-20.37	190.15	
321	34774.55	27.981	2.9	4.25	129.48	-2.047	0.773	0	0	2.72	4.72	2.25	-1	0	0	-8.22	496.15	
322	34796.00	24.751	4.35	3.45	130.7	-5.347	0.1	0	0	3.69	5.08	3.25	-1	0	0	-5.37	517.60	
323	35302.75	11.477	1.3	4.3	52.68	-0.161	1.675	0	0	1.18	5.38	1.2	-1	0	0	-7.81	409.95	
324	35314.10	29.958	7	5.25	223.99	-0.532	1.675	0	0	6.56	5.75	2.75	-1	0	0	-3.65	421.30	
325	35339.95	22.383	1.75	3.8	82.22	-0.472	1.716	0	0	1.6	3.82	1.35	-1	0	0	-11.16	447.15	
326	35900.45	28.182	2.5	3.3	99.54	2.819	4.063	0	0	1.61	3.69	1.45	-1	0	0	-13.97	393.25	
327	36204.05	34.201	2.45	4.45	147.39	1.023	2.96	0	0	2.03	4.67	1.4	-1	0	0	-13.49	82.45	
328	36317.20	35.656	1.6	4.65	151.02	-2.197	-0.201	0	0	1.07	5.18	1.2	-1	0	0	-26.6	195.60	
329	36458.40	17.045	1.2	1.95	33.45	-0.793	0.04	0	0	1.08	0.29	0.15	-1	0	0	-12.65	336.80	
330	36645.95	21.43	2.25	3.15	78.3	-0.712	-0.522	0	0	2	4.27	1.95	-1	0	0	-8.57	524.35	
331	36716.00	15.862	4.7	3.9	75.03	0.251	0.472	0	0	3.5	2.39	0.7	-1	0	0	-3.62	594.40	
332	37035.50	19.393	3.7	2.25	77.86	-1.595	-2.117	0	0	3.35	2.45	0.3	-1	0	0	-4.63	299.50	
333	37109.55	17.838	1.05	3.7	51.31	1.324	2.007	0	0	0.94	2.56	0.65	-1	0	0	-15.16	373.55	
334	37146.60	28.864	2.25	5.05	138.68	-2.428	-4.174	0	0	2.06	5.02	1.4	-1	0	0	-11.2	410.60	
335	37163.20	20.216	1.25	2.95	55.03	-6.762	0.682	0	0	1.07	3.14	0.9	-1	0	0	-15.12	427.20	
336	37186.80	17.216	2.3	5.5	81.06	-1.114	-1.716	0	0	2.16	1.38	1.1	-1	0	0	-6.37	450.80	
337	37259.20	25.031	3.55	5.2	140.41	-2.418	-0.421	0	0	3.22	5.7	2.35	-1	0	0	-6.23	523.20	
338	37489.15	32.325	2.15	5.6	165.55	1.254	0.07	0	0	1.7	4.74	1.75	-1	0	0	-15.22	138.75	
339	37514.45	13.143	1.35	3	35.95	-1.505	-2.398	0	0	0.89	2.13	0.95	-1	0	0	-11.78	164.05	
340	37612.55	35.325	2.25	3.35	130.76	-3.682	0.873	0	0	2.04	3.87	1.55	-1	0	0	-13.87	262.15	
341	37732.55	11.628	0.6	1.7	17.47	-1.495	-1.274	0	0	0.53	0.51	0.15	-1	0	0	-17.67	382.15	
342	37885.75	16.544	0.6	3.35	40.21	-0.803	2.418	0	0	0.42	1.59	0.3	-1	0	0	-31.75	535.35	
343	37893.55	26.296	3.35	4.6	135.53	-2.087	2.418	0	0	3.06	5.65	2.15	-1	0	0	-6.87	543.15	
344	38154.00	45.598	2.1	4.15	187.67	-2.137	-4.204	0	0	1.92	4.62	1.75	-1	0	0	-19.03	189.20	
345	38192.35	21.801	3.45	3.7	102.5	-2.187	-1.073	0	0	3.24	4.23	2.15	-1	0	0	-5.38	227.55	
346	38301.80	23.356	4.35	4.35	103.97	0.281	-0.08	0	0	3.49	2.34	1.15	-1	0	0	-5.35	337.00	
347	38371.40	47.846	1.35	4.1	155.11	-0.14	-0.692	0	0	0.44	3.21	0.35	-1	0	0	-87.97	406.60	
348	38449.10	18.631	1.3	1.15	29.76	-2.418	-2.247	0	0	1.2	1.18	1.05	-1	0	0	-12.4	484.30	
349	38482.85	20.657	1.75	5.75	98.36	-1.013	0.632	0	0	1.6	4.3	1.15	-1	0	0	-10.33	518.05	
350	38512.85	14.487	4.05	0.2	35.58	-3.953	1.284	0	0	3.94	0.69	0.6	-1	0	0	-2.94	548.05	
351	38522.20	16.413	1.65	2.9	44.49	-4.525	-3.281	0	0	1.39	1.4	0.15	-1	0	0	-9.48	557.40	
352	38543.20	45.859	2.65	5.1	217.8	-2.879	1.104	0	0	2.23	5.15	1.35	-1	0	0	-16.46	578.40	
353	38805.80	21.921	3.85	3.25	93.74	-0.451	-0.933	0	0	3.51	3.37	1.1	-1	0	0	-4.99	226.60	
354	38988.15	80.683	2	4.6	365.05	-2.308	0.261	0	0	1.33	4.92	1.65	-1	0	0	-48.6	408.95	
355	39102.60	16.072	1.45	2.7	45.86	-2.839	0.231	0	0	1.26	3.45	1.15	-1	0	0	-10.18	523.40	
356	39149.05	13.524	0.95	4.05	45.81	-0.883	-3.331	0	0	0.82	2.11	0.6	-1	0	0	-13.17	569.85	
357	39329.35	13.404	2.9	1.35	32.5	1.354	-1.334	0	0	2.77	0.95	0.65	-1	0	0	-3.87	135.75	
358	39348.60	27.55	4.2	6.65	184.63	-0.592	-0.632	0	0	3.62	7.57	2.7	-1	0	0	-6.09	155.00	
359	39363.10	28.182	1.75	3	87.08	-10.193	1.304	0	0	1.49	2.99	1.1	-1	0	0	-15.11	169.50	
360	39399.05	37.01	1.7	6.65	201.88	0.02	-0.07	0	0	1.25	5.47	1.05	-1	0	0	-23.69	205.45	
361	39506.40	48.097	3.25	5.2	250.98	-1.635	1.304	0	0	2.4	6.26	1.85	-1	0	0	-16.03	312.80	
362	39571.45	22.303	2.15	3.8	85.56	-1.264	-2.297	0	0	1.85	3.65	1.7	-1	0	0	-9.66	377.85	
363	39621.55	22.523	1.7	3.2	70.96	-7.173	0.692	0	0	1.57	3.2	1.15	-1	0	0	-11.45	427.95	
364	40050.25	15.34	1.25	1.95	33.7	0.411	0.472	0	0	1.14	2.63	0.75	-1	0	0	-10.73	242.25	
365	40083.40	33.108	1.15	4.1	124.07	0.1	3.01	0	0	0.77	4.22	0.85	-1	0	0	-34.38	275.40	
366	40148.55	25.533	2.55	4.9	133.64	-1.505	0.552	0	0	2.41	5.51	1.75	-1	0	0	-8.49	340.55	
367	40244.10	24.028	2.15	5.25	115.61	-0.762	-1.455	0	0	1.95	5.51	1.45	-1	0	0	-9.87	436.10	
368	40349.50	31.101	2.25	3.75	117.32	0.1	-1.946	0	0	1.79	4.16	1.5	-1	0	0	-13.93	541.50	
369	40423.00	35.997	2.9	4.2	174.34	-6	-1.234	0	0	2.56	5.28	2.4	-1	0	0	-11.25	90.20	
370	40541.05	22.363	1.75	2.65	62.48	0.451	-0.391	0	0	1.63	2.44	1.25	-1	0	0	-10.98	208.25	
371	40624.00	31.101	2.6	4.8	141.15	-1.716	0.14	0	0	2.36	3.97	1.4	-1	0	0	-10.56	291.20	
372	40750.25	21.179	1	3.8	61.75	-1.465	-2.057	0	0	0.65	2.82	0.5	-1	0	0	-26	417.45	
373	40791.70	24.119	1.75	3.6	87.22	-0.451	3.531	0	0	1.6	3.56	1.2	-1	0	0	-12.07	458.90	
374	40834.60	61.239	2.5	7.2	393.46	0.281	2.027	0	0	1.76	6.32	2.1	-1	0	0	-27.91	501.80	
375	40987.80	26.065	1.85	4.55	112.22	-1.234	1.154	0	0	1.03	3.44	1.3	-1	0	0	-20.3	40.60	
376	40948.30	14.146	0.5	2.5	29.03	-1.846	4.374	0	0	0.4	1.01	0.2	-1	0	0	-28.6	1.10	
377	41722.70	20.035	1.3	3.95	65.66	-1.294	-0.722	0	0	1.21	3.08	0.6	-1	0	0	-13.2	161.10	
378	41764.35	13.193	2.3	1.7	33.93	-0.692	3.451	0	0	2.14	3.01	1.95	-1	0	0	-4.94	202.75	
379	41795.05	37.141	1.55	4.35	133.13	-2.358	0	0	0	1.39	3.5	1.2	-1	0	0	-21.41	233.45	
380	41919.30	26.366	1.35	3.7	93	-1.435	2.909	0	0	0.92	3.75	0.75	-1	0	0	-22.94	357.70	
381	41970.75	22.252	0.8	2.35	44.09	-1.415	0.883	0	0	0.65	2.43	0.55	-1	0	0	-27.59	409.15	
382	42050.35	21.349	4.6	2.8	104.46	-3.19	-0.652	0	0	4.47	5.35	4.3	-1	0	0	-3.82	488.75	
383	42091.30	20.005	2.8	5.15	107.84	-0.913	-1.675	0	0	2.68	5.17	2.05	-1	0	0	-5.96	529.70	
384	41591.90	16.444	1.05	3.3	42.42	-1.665	3.481	0	0	0.81	2.68	0.5	-1	0	0	-16.22	30.30	
385	42788.40	15.721	2.9	4.1	72.64	-3.291	3.792	0	0	2.79	2.03	1.85	-1	0	0	-4.51	612.40	
386	42828.50	16.303	3.2	1.2	47.19	-2.087	0.773	0	0	3.11	3.1	2.7	-1	0	0	-4.2	38.10	
387	42947.25	25.674	3.15	4.55	112.51	-1.836	-0.492	0	0	2.79	4.54	1.55	-1	0	0	-7.35	156.85	
388	43035.85	13.685	0.75	2.5	28.74	0.542	-0.331	0	0	0.61	2.69	0.3	-1	0	0	-18.09	245.45	
389	43145.05	17.798	1.9	2.3	46.54	-2.408	-5.528	0	0	1.76	2.3	0.9	-1	0	0	-8.1	354.65	
390	43226.85	19.182	2	4	62.77	1.826	-2.348	0	0	1.18	1.93	0.25	-1	0	0	-12.99	436.45	
391	43251.00	14.287	1.15	4.05	44.1	0.983	3.531	0	0	1.05	0.44	0.15	-1	0	0	-10.83	460.60	
392	43587.85	20.276	2	3.4	61.59	0.171	1.254	0	0	1.78	3.11	1.1	-1	0	0	-9.1	183.05	
393	43773.55	21.109	1.1	1.85	32.5	0.421	3.14	0	0	0.77	1.55	0.3	-1	0	0	-21.92	368.75	
394	43813.40	19.794	1.25	1.6	33.93	-0.843	-3.361	0	0	1.11	1.31	0.9	-1	0	0	-14.31	408.60	
395	43886.80	15.25	2.6	3	47.36	-1.585	-1.936	0	0	1.9	1.92	1.25	-1	0	0	-6.41	482.00	
396	44035.80	22.784	1.7	3.7	85.92	-0.542	-2.167	0	0	1.44	3.66	1.15	-1	0	0	-12.68	16.60	
397	44344.65	31.944	1.65	3.6	108.18	-0.522	0.702	0	0	1.53	4.07	1	-1	0	0	-16.71	325.45	
398	44366.35	19.514	3.95	1.85	67.49	-0.863	2.237	0	0	2.84	3.74	2.5	-1	0	0	-5.51	347.15	
399	44421.35	17.607	0.95	2	31.52	-1.364	2.869	0	0	0.86	1.33	0.7	-1	0	0	-16.34	402.15	
400	44447.45	14.337	1.45	2	27.79	-4.816	1.194	0	0	1.33	1.19	0.2	-1	0	0	-8.64	428.25	
401	44488.05	31.834	1.65	5.8	153.71	0.783	0.642	0	0	1.23	4.13	1.05	-1	0	0	-20.74	468.85	
402	44934.40	20.768	3.05	5.8	126.52	0.622	-0.08	0	0	2.54	7.44	1.75	-1	0	0	-6.53	300.80	
403	44998.80	15.611	2.05	4.5	62.1	-0.993	-1.916	0	0	1.96	0.59	0.45	-1	0	0	-6.39	365.20	
404	45433.80	28.974	1.3	4.65	111.58	-1.164	2.619	0	0	1.12	3.99	0.95	-1	0	0	-20.68	185.80	
405	45474.40	19.102	2.6	0.7	32.52	-1.314	0.11	0	0	2.54	0.65	0.15	-1	0	0	-6.02	226.40	
406	45668.60	24.189	1.15	4.6	92.73	-0.562	0.03	0	0	0.92	4.08	0.7	-1	0	0	-21.01	420.60	
407	45803.40	9.059	2.55	0.2	17.12	-2.187	0.411	0	0	2.47	0.52	0.4	-1	0	0	-2.93	555.40	
408	46065.95	28.412	1.75	6.05	147.11	0.552	-3.712	0	0	1.6	5.58	1.4	-1	0	0	-14.18	203.55	
409	46081.55	21.43	2.35	3.55	82.92	-4.645	1.846	0	0	2.19	4.13	1.65	-1	0	0	-7.81	219.15	
410	46183.40	25.342	3.1	7.9	177.01	0.783	4.003	0	0	2.46	5.63	1.7	-1	0	0	-8.23	321.00	
411	46267.05	18.861	1.15	3.8	61.74	-3.21	4.003	0	0	0.8	4.05	0.75	-1	0	0	-18.85	404.65	
412	46330.65	17.547	0.85	4.5	56.16	-0.201	-3.953	0	0	0.78	0.48	0.15	-1	0	0	-18.08	468.25	
413	46299.40	17.547	1.15	3.2	46.84	1.354	0.15	0	0	1.04	1.29	0.2	-1	0	0	-13.52	437.00	
414	46346.30	13.163	0.95	1.15	16.04	-2.719	3.331	0	0	0.83	0.5	0.4	-1	0	0	-12.66	483.90	
415	46440.90	33.469	2.75	5.8	203.61	1.746	0.11	0	0	2.57	6.63	2.35	-1	0	0	-10.43	578.50	
416	46647.50	29.476	1.8	3.55	109.37	-4.846	0.853	0	0	1.59	3.66	1.5	-1	0	0	-14.8	170.70	
417	46671.80	15.189	3.5	1.15	42.11	-2.237	2.528	0	0	3.39	0.57	0.45	-1	0	0	-3.58	195.00	
418	46711.35	15.22	2.2	3.2	57.17	-0.572	4.906	0	0	2.1	4.48	1.4	-1	0	0	-5.79	234.55	
419	46773.15	20.276	2.15	2.75	61.41	-1.435	-0.311	0	0	2.04	2.26	1.5	-1	0	0	-7.96	296.35	
