-13.125	-21.25	-16.875	-25.625	-38.125	-38.125	-38.75	-43.125	-56.875	-46.25
-12.5	-18.125	-19.375	-23.125	-38.125	-32.5	-39.375	-43.125	-58.75	-48.75
-15	-19.375	-19.375	-21.25	-35	-30	-40.625	-43.75	-58.125	-51.25
-16.875	-20	-18.75	-21.25	-32.5	-31.875	-45	-45.625	-60	-50.625
-14.375	-16.875	-20	-21.25	-28.125	-35.625	-46.875	-41.875	-60	-47.5
-11.875	-13.125	-16.875	-29.375	-26.875	-38.125	-45	-38.75	-58.75	-46.875
-11.875	-10	-18.125	-31.25	-26.875	-35.625	-43.125	-46.25	-53.75	-48.75
-8.75	-11.875	-20.625	-28.125	-28.125	-30	-41.875	-44.375	-54.375	-46.25
-10	-12.5	-16.25	-23.125	-29.375	-27.5	-40.625	-40	-56.875	-45.625
-8.75	-16.25	-16.875	-21.875	-36.875	-30	-45.625	-36.875	-56.25	-47.5
-8.125	-13.75	-20	-22.5	-35	-31.25	-50	-38.125	-61.875	-47.5
-10.625	-12.5	-21.875	-21.25	-30	-33.75	-43.125	-40.625	-63.75	-47.5
-8.75	-18.125	-20.625	-23.125	-28.125	-39.375	-40	-43.125	-63.125	-44.375
-8.125	-23.125	-20	-28.75	-32.5	-40	-41.875	-43.125	-60	-43.125
-10	-18.125	-16.875	-23.75	-31.25	-38.125	-44.375	-39.375	-56.875	-50
-10	-11.875	-20.625	-21.25	-33.125	-34.375	-50	-38.75	-55.625	-45.625
-10.625	-13.75	-23.75	-16.875	-35.625	-33.125	-47.5	-36.25	-56.875	-48.75
-14.375	-15.625	-23.125	-22.5	-30.625	-35.625	-41.875	-45.625	-58.125	-45
-10.625	-11.875	-20	-24.375	-30.625	-39.375	-41.875	-45	-56.875	-45.625
-6.875	-18.75	-20	-21.875	-33.125	-31.875	-40	-41.875	-56.25	-47.5
-9.375	-20	-20	-21.875	-28.75	-31.875	-41.875	-40.625	-56.25	-44.375
-10	-15	-16.875	-26.875	-30	-31.875	-41.25	-46.25	-57.5	-43.75
-13.125	-13.125	-15	-26.25	-28.75	-30.625	-41.25	-41.875	-63.125	-46.25
-13.125	-8.125	-20	-23.125	-31.25	-31.875	-43.75	-42.5	-56.875	-45.625
-9.375	-8.75	-20	-20	-29.375	-36.25	-43.125	-43.75	-50.625	-44.375
-7.5	-11.25	-20.625	-20	-30	-35.625	-43.125	-39.375	-51.875	-47.5
-15	-14.375	-18.125	-23.125	-31.875	-34.375	-48.125	-40.625	-57.5	-48.125
-12.5	-17.5	-20.625	-30.625	-32.5	-35.625	-44.375	-40.625	-60	-45.625
-10.625	-16.875	-21.875	-31.25	-33.75	-34.375	-39.375	-43.75	-56.25	-46.875
-10	-15	-23.75	-21.875	-33.75	-39.375	-43.125	-45.625	-53.75	-45.625
-14.375	-9.375	-21.875	-22.5	-33.75	-42.5	-41.875	-43.75	-51.875	-50
-15	-12.5	-20	-26.25	-34.375	-40.625	-38.125	-35.625	-53.75	-50
-5.625	-19.375	-15.625	-28.75	-31.875	-33.75	-38.125	-41.25	-59.375	-43.75
-3.75	-18.75	-21.25	-28.125	-31.875	-30.625	-40.625	-43.125	-58.75	-44.375
-10	-11.875	-18.125	-24.375	-30.625	-34.375	-40	-44.375	-53.75	-48.125
-13.75	-18.75	-14.375	-24.375	-28.75	-39.375	-38.125	-41.875	-54.375	-45
-11.25	-18.125	-20	-23.75	-26.875	-41.25	-43.75	-41.875	-57.5	-43.75
-11.875	-11.25	-23.125	-20.625	-30	-37.5	-45	-46.25	-50.625	-48.75
-13.75	-13.125	-21.25	-23.75	-29.375	-33.75	-43.75	-43.125	-48.125	-46.25
-18.125	-15	-20.625	-27.5	-28.75	-35.625	-45	-41.875	-56.25	-47.5
-15.625	-19.375	-20.625	-25	-26.875	-38.125	-51.25	-46.25	-65	-45.625
-9.375	-19.375	-20	-21.25	-31.25	-38.75	-50	-44.375	-59.375	-45.625
-5	-18.75	-21.25	-30	-38.75	-40	-43.125	-42.5	-50.625	-41.875
-12.5	-16.875	-25.625	-26.875	-35	-39.375	-46.875	-43.75	-52.5	-45.625
-16.875	-15.625	-23.75	-21.25	-30.625	-36.875	-45	-42.5	-58.125	-51.875
-15.625	-15.625	-21.25	-18.125	-29.375	-37.5	-38.75	-41.875	-58.75	-51.25
-15	-18.75	-20	-22.5	-27.5	-37.5	-40.625	-41.875	-55.625	-53.75
-9.375	-11.25	-21.875	-26.25	-32.5	-37.5	-43.125	-40.625	-50	-51.25
-10	-13.125	-20	-25.625	-33.125	-38.75	-45	-43.75	-54.375	-48.75
-15	-20	-17.5	-20.625	-35.625	-37.5	-44.375	-45	-53.125	-45
-11.875	-18.75	-20.625	-21.875	-35.625	-31.25	-43.125	-38.125	-55	-45.625
-7.5	-16.875	-16.875	-21.875	-30	-33.125	-42.5	-39.375	-58.125	-43.75
-10.625	-19.375	-15.625	-21.25	-35	-40.625	-43.125	-40	-55	-48.75
-14.375	-18.75	-19.375	-17.5	-33.125	-43.75	-43.75	-36.875	-50	-46.875
-11.25	-18.125	-15.625	-18.125	-30	-36.25	-45	-36.25	-51.875	-48.125
-13.125	-16.25	-12.5	-23.125	-31.25	-35.625	-47.5	-40	-53.125	-49.375
-10	-16.25	-14.375	-22.5	-30.625	-34.375	-47.5	-45.625	-50.625	-45.625
-10	-16.875	-16.875	-28.75	-31.875	-36.25	-39.375	-44.375	-53.125	-46.25
-14.375	-16.875	-19.375	-28.125	-31.25	-35	-38.75	-43.125	-50	-46.25
-16.25	-15.625	-20	-26.875	-30	-32.5	-39.375	-41.25	-53.125	-41.875
-11.25	-18.125	-20	-23.75	-33.75	-30	-40.625	-43.75	-59.375	-40.625
-12.5	-19.375	-18.125	-21.25	-35.625	-35.625	-41.25	-45.625	-56.875	-41.25
-13.125	-18.125	-14.375	-20.625	-38.125	-36.25	-46.875	-45	-53.125	-40.625
-11.875	-13.75	-17.5	-23.125	-39.375	-32.5	-43.125	-38.125	-49.375	-45.625
-10.625	-18.75	-17.5	-25.625	-33.125	-30	-40	-39.375	-50	-46.25
-8.125	-19.375	-18.125	-22.5	-30.625	-30.625	-43.75	-41.875	-50.625	-41.875
-10	-14.375	-20	-20.625	-30	-36.875	-45	-42.5	-53.75	-41.875
-13.75	-11.875	-20.625	-22.5	-31.25	-36.25	-45.625	-40.625	-53.75	-41.25
-20	-15.625	-21.25	-21.875	-30	-34.375	-45.625	-40.625	-52.5	-45.625
-15.625	-13.125	-20.625	-27.5	-31.25	-33.125	-45	-44.375	-59.375	-50
-8.75	-11.875	-22.5	-26.875	-30.625	-39.375	-46.875	-39.375	-55	-51.875
-4.375	-16.25	-17.5	-24.375	-31.25	-38.75	-48.125	-40	-55	-51.25
-11.25	-15.625	-16.875	-23.75	-33.75	-35.625	-48.125	-43.125	-57.5	-50.625
-15	-16.875	-23.125	-25.625	-31.875	-33.75	-48.75	-45.625	-54.375	-43.125
-16.875	-15.625	-22.5	-23.125	-24.375	-34.375	-49.375	-45.625	-51.875	-45.625
-16.875	-15.625	-18.125	-20.625	-25	-36.25	-50.625	-43.125	-51.25	-46.25
-20	-19.375	-17.5	-24.375	-28.75	-34.375	-48.75	-46.25	-47.5	-46.25
-18.75	-22.5	-18.125	-28.75	-31.875	-32.5	-50	-45	-49.375	-43.75
-14.375	-18.75	-20	-26.25	-29.375	-37.5	-45.625	-42.5	-56.875	-40.625
-13.75	-10.625	-17.5	-26.875	-26.875	-38.125	-40	-41.875	-55.625	-42.5
-14.375	-11.875	-22.5	-23.75	-29.375	-36.875	-41.875	-43.75	-59.375	-48.75
-16.25	-16.25	-26.25	-28.75	-33.75	-38.125	-47.5	-44.375	-60.625	-46.875
-11.25	-16.875	-20.625	-28.75	-33.125	-36.875	-47.5	-43.75	-55.625	-45.625
-10.625	-14.375	-13.125	-25.625	-26.25	-38.125	-46.25	-46.25	-52.5	-43.125
