-39.375	-38.75	-31.875	-40	-33.75	-32.5	-30	-35.625	-33.75	-33.75	-36.875	-33.75	-30.625	-34.375	-25.625	-30	-32.5	-28.75	-31.25	-25
-35.625	-35.625	-33.75	-36.25	-33.125	-33.125	-33.125	-31.25	-35	-37.5	-37.5	-34.375	-31.25	-35	-31.25	-30.625	-34.375	-30	-30	-26.25
-39.375	-38.125	-40.625	-31.25	-31.875	-33.75	-34.375	-33.75	-35	-35.625	-38.125	-35	-38.75	-33.75	-33.125	-36.875	-31.25	-30	-29.375	-26.875
-40	-40	-36.25	-34.375	-34.375	-33.75	-34.375	-33.125	-31.875	-34.375	-38.125	-34.375	-33.125	-31.875	-31.25	-35	-30	-28.125	-30	-25.625
-37.5	-38.75	-35	-33.125	-35.625	-35.625	-33.125	-31.875	-33.75	-33.75	-32.5	-31.25	-31.875	-31.875	-29.375	-30.625	-32.5	-26.875	-30.625	-23.75
-38.125	-38.125	-35	-33.125	-30.625	-35.625	-33.75	-31.25	-31.875	-33.125	-34.375	-33.125	-31.25	-33.125	-30	-30	-30	-28.75	-29.375	-21.875
-40.625	-35	-37.5	-32.5	-28.125	-33.75	-31.25	-30.625	-34.375	-35	-34.375	-35	-29.375	-33.125	-34.375	-33.75	-27.5	-29.375	-26.875	-26.25
-40	-33.75	-38.125	-30	-30	-33.125	-30	-36.25	-35.625	-34.375	-37.5	-34.375	-33.75	-33.75	-35.625	-35	-30.625	-28.125	-28.125	-29.375
-35	-37.5	-39.375	-31.875	-35	-30	-32.5	-35	-36.25	-35.625	-37.5	-38.125	-33.75	-33.125	-30	-34.375	-31.25	-30	-26.875	-26.875
-35.625	-38.75	-40	-31.875	-31.25	-31.25	-36.25	-36.25	-31.875	-34.375	-38.125	-33.75	-31.875	-31.25	-30	-33.75	-31.25	-30	-30.625	-26.25
-40	-35	-35.625	-35	-31.875	-31.25	-35.625	-35.625	-32.5	-33.125	-40	-30.625	-30.625	-28.125	-33.75	-31.875	-25.625	-31.25	-25.625	-26.25
-41.875	-38.75	-36.875	-35	-29.375	-33.75	-35.625	-31.875	-33.125	-33.125	-35	-33.125	-30.625	-33.125	-35	-27.5	-30	-32.5	-24.375	-30.625
-39.375	-38.75	-36.25	-31.875	-29.375	-32.5	-38.125	-28.75	-30.625	-37.5	-30.625	-35	-31.875	-35.625	-32.5	-30.625	-33.125	-28.75	-30	-30
-36.875	-38.125	-36.25	-36.875	-28.75	-31.875	-37.5	-31.25	-36.875	-36.875	-31.25	-33.125	-30	-34.375	-34.375	-31.875	-33.75	-28.125	-30	-28.125
-36.875	-36.875	-38.75	-35	-34.375	-30.625	-33.75	-33.125	-35.625	-36.25	-31.25	-29.375	-31.875	-31.25	-35	-34.375	-31.25	-28.125	-28.75	-30
-38.75	-36.25	-39.375	-31.25	-38.125	-33.75	-30.625	-33.125	-33.75	-36.875	-35.625	-30	-31.875	-30	-30	-34.375	-30.625	-28.125	-27.5	-30
-38.125	-39.375	-38.125	-32.5	-36.25	-35.625	-32.5	-33.125	-31.875	-38.125	-35.625	-30.625	-32.5	-32.5	-29.375	-33.125	-28.125	-27.5	-30	-29.375
-40	-41.25	-37.5	-35	-31.875	-33.125	-34.375	-30	-33.125	-38.125	-36.25	-33.75	-36.25	-30	-30	-28.125	-30	-30	-27.5	-28.75
-41.25	-40	-35	-30.625	-33.75	-34.375	-38.125	-28.75	-36.875	-35.625	-38.125	-37.5	-35.625	-30	-30.625	-30	-31.875	-30	-27.5	-30.625
-40	-38.125	-34.375	-30.625	-36.25	-36.25	-34.375	-31.875	-32.5	-37.5	-38.75	-32.5	-32.5	-29.375	-32.5	-31.875	-30.625	-30.625	-29.375	-29.375
-36.875	-41.25	-41.25	-33.75	-30.625	-36.25	-32.5	-34.375	-31.25	-37.5	-36.875	-32.5	-34.375	-28.75	-31.875	-29.375	-30	-28.125	-27.5	-30
-37.5	-41.25	-43.75	-35	-31.25	-33.125	-35	-35	-33.125	-34.375	-36.875	-36.875	-33.75	-33.75	-31.25	-33.125	-30	-29.375	-25.625	-27.5
-35	-37.5	-36.25	-30.625	-30.625	-34.375	-33.125	-33.75	-29.375	-31.875	-33.125	-33.75	-31.25	-34.375	-31.25	-35	-28.75	-28.75	-25	-25.625
-35	-37.5	-31.25	-30.625	-32.5	-33.75	-30	-35	-32.5	-30	-34.375	-28.125	-30	-34.375	-29.375	-35	-30	-27.5	-23.125	-28.75
-36.25	-36.25	-35	-30	-33.75	-31.25	-30.625	-36.25	-33.125	-31.25	-35.625	-30	-30.625	-34.375	-28.125	-30	-27.5	-25.625	-26.875	-29.375
-38.125	-36.25	-41.875	-31.25	-33.75	-34.375	-30.625	-32.5	-31.875	-34.375	-32.5	-30	-35	-35	-30.625	-31.875	-25.625	-26.875	-28.125	-28.75
-38.75	-36.875	-38.75	-28.75	-33.75	-34.375	-33.125	-31.25	-33.125	-33.125	-35.625	-29.375	-31.25	-33.75	-31.875	-30	-26.875	-31.25	-31.875	-26.25
-38.125	-37.5	-36.25	-30	-34.375	-33.75	-33.125	-32.5	-35.625	-35.625	-36.875	-33.125	-34.375	-31.25	-33.125	-30	-30	-31.875	-30	-23.75
-39.375	-38.75	-38.75	-35	-32.5	-33.125	-33.125	-34.375	-34.375	-36.25	-34.375	-30.625	-31.875	-33.125	-32.5	-30	-30	-28.125	-25	-28.75
-39.375	-36.875	-35.625	-36.25	-28.125	-35.625	-33.125	-35	-34.375	-36.875	-35	-31.25	-29.375	-33.75	-30.625	-30	-30	-26.875	-28.125	-31.875
-40.625	-35.625	-38.125	-34.375	-30	-33.75	-35.625	-35.625	-31.875	-32.5	-33.75	-33.125	-30	-30.625	-31.25	-30.625	-30	-29.375	-29.375	-31.25
-40.625	-38.75	-38.75	-30.625	-33.125	-30.625	-38.75	-35	-30.625	-36.25	-30	-30	-33.125	-29.375	-30.625	-32.5	-28.75	-31.25	-30	-28.75
-40	-43.125	-39.375	-32.5	-30.625	-31.25	-37.5	-34.375	-33.75	-40	-32.5	-29.375	-34.375	-30.625	-30.625	-33.125	-30	-33.75	-29.375	-26.875
-39.375	-41.25	-39.375	-33.125	-30.625	-33.125	-30.625	-35	-33.125	-38.75	-34.375	-30.625	-31.875	-30	-29.375	-34.375	-31.875	-31.875	-25.625	-26.25
-40	-41.875	-40.625	-31.25	-31.25	-35	-31.25	-31.875	-30.625	-35.625	-30.625	-33.75	-34.375	-29.375	-27.5	-33.125	-31.875	-30.625	-26.875	-28.75
-39.375	-41.25	-38.75	-31.875	-30	-35.625	-33.125	-30	-33.75	-31.25	-30	-32.5	-35.625	-30.625	-32.5	-32.5	-30	-29.375	-28.75	-31.25
-35.625	-38.125	-36.25	-35	-30	-39.375	-36.25	-30.625	-34.375	-35.625	-31.875	-32.5	-31.25	-33.125	-32.5	-34.375	-30	-30	-25.625	-30.625
-36.875	-36.25	-38.125	-36.25	-30	-40	-35.625	-32.5	-31.875	-37.5	-33.75	-33.125	-31.875	-31.875	-29.375	-30	-30	-27.5	-25	-26.875
-42.5	-35.625	-36.25	-33.125	-30.625	-38.75	-34.375	-35	-32.5	-35	-38.75	-30.625	-34.375	-31.875	-26.875	-30	-31.875	-23.75	-26.875	-26.25
-43.125	-36.875	-39.375	-35.625	-29.375	-36.875	-33.75	-36.875	-34.375	-30	-36.25	-31.25	-32.5	-30	-30	-31.875	-30	-26.25	-28.75	-27.5
-38.125	-36.25	-36.25	-37.5	-31.25	-39.375	-35.625	-33.75	-33.75	-30.625	-33.75	-31.875	-33.125	-29.375	-33.125	-31.25	-30.625	-28.75	-25.625	-28.75
-36.875	-36.25	-35	-38.75	-27.5	-35.625	-34.375	-33.125	-33.75	-33.75	-34.375	-34.375	-34.375	-34.375	-33.75	-28.75	-31.25	-26.25	-30.625	-26.875
-36.875	-37.5	-35	-35.625	-28.75	-30	-36.25	-39.375	-35.625	-36.25	-36.25	-37.5	-32.5	-36.25	-31.875	-30	-33.75	-25.625	-31.25	-26.875
-40.625	-36.25	-36.25	-34.375	-30.625	-32.5	-38.125	-36.875	-37.5	-33.75	-35.625	-33.125	-31.875	-32.5	-31.25	-33.75	-35	-26.875	-26.875	-22.5
-39.375	-37.5	-37.5	-36.25	-30	-33.125	-32.5	-33.125	-34.375	-34.375	-36.25	-31.875	-34.375	-30	-31.25	-34.375	-31.875	-28.125	-26.875	-20.625
-34.375	-36.875	-35	-35	-30.625	-33.75	-34.375	-31.25	-33.125	-33.75	-38.125	-34.375	-35.625	-30	-31.875	-33.75	-30.625	-29.375	-27.5	-26.25
-35.625	-36.875	-33.75	-30.625	-31.875	-33.125	-35	-30	-35.625	-33.75	-35	-31.25	-35.625	-30	-34.375	-32.5	-28.125	-30	-25.625	-28.75
-34.375	-39.375	-35	-31.25	-31.875	-35	-36.875	-30	-35.625	-34.375	-33.125	-30	-32.5	-30	-35	-26.875	-26.25	-28.75	-26.875	-30
-36.25	-40.625	-35.625	-32.5	-33.125	-35.625	-38.125	-30	-34.375	-31.875	-35	-34.375	-33.125	-30.625	-32.5	-29.375	-28.125	-27.5	-27.5	-25.625
-36.875	-35.625	-35	-36.25	-32.5	-35	-35.625	-33.125	-33.125	-34.375	-35	-35	-32.5	-32.5	-30	-31.875	-31.25	-27.5	-26.875	-27.5
-40.625	-34.375	-35.625	-37.5	-30	-35.625	-31.875	-30.625	-31.25	-36.25	-30.625	-35.625	-32.5	-32.5	-31.875	-30.625	-30	-29.375	-25.625	-30.625
-38.125	-37.5	-38.125	-39.375	-31.25	-36.875	-33.125	-31.875	-35	-38.125	-35.625	-31.25	-32.5	-31.25	-28.125	-30.625	-28.75	-29.375	-25.625	-30
-39.375	-35.625	-33.75	-36.25	-33.125	-35.625	-33.125	-33.75	-35	-38.75	-37.5	-30	-33.125	-33.125	-27.5	-34.375	-30.625	-27.5	-29.375	-31.875
-40.625	-34.375	-33.75	-30.625	-31.25	-35.625	-31.25	-36.25	-31.875	-38.125	-35.625	-33.125	-34.375	-30.625	-31.25	-30.625	-33.75	-30	-30.625	-31.25
-40	-36.875	-36.875	-28.75	-29.375	-34.375	-36.875	-36.875	-32.5	-37.5	-35.625	-34.375	-33.125	-30.625	-32.5	-30	-33.75	-30.625	-28.125	-27.5
-36.875	-38.125	-36.875	-30	-30	-29.375	-36.875	-36.25	-31.875	-33.125	-35	-29.375	-32.5	-33.125	-30.625	-35	-33.125	-30	-28.125	-30
-36.25	-36.875	-38.75	-32.5	-31.875	-26.25	-36.25	-37.5	-35	-34.375	-35.625	-30.625	-31.25	-31.875	-31.25	-35.625	-30	-30	-29.375	-28.125
-37.5	-37.5	-39.375	-30.625	-30	-31.875	-32.5	-31.875	-31.875	-33.125	-32.5	-33.125	-30.625	-30	-30	-32.5	-29.375	-29.375	-28.125	-26.875
-41.875	-38.125	-36.25	-33.75	-28.75	-33.75	-31.25	-30	-30	-33.125	-36.25	-33.75	-32.5	-33.75	-30.625	-31.875	-30	-26.25	-25.625	-28.125
-36.875	-38.125	-38.75	-40	-31.25	-33.125	-33.125	-32.5	-31.875	-33.125	-35.625	-33.125	-31.25	-35.625	-35	-33.75	-30	-28.125	-25.625	-28.125
-35.625	-36.875	-36.875	-40.625	-35.625	-37.5	-36.875	-33.125	-33.125	-36.25	-31.875	-34.375	-32.5	-33.125	-34.375	-35	-32.5	-29.375	-26.875	-28.125
-38.125	-39.375	-35.625	-36.875	-33.125	-35.625	-32.5	-33.125	-31.25	-38.125	-34.375	-31.25	-37.5	-30.625	-31.875	-31.25	-31.875	-28.125	-27.5	-24.375
-40	-40	-38.125	-35	-32.5	-31.25	-33.125	-32.5	-31.875	-38.125	-37.5	-28.75	-33.125	-30.625	-30	-29.375	-26.875	-29.375	-25	-25
-39.375	-37.5	-40.625	-35	-30	-35	-35.625	-30	-35	-36.875	-38.125	-33.125	-35	-30	-31.875	-30	-28.75	-30.625	-25.625	-26.875
-40.625	-33.125	-37.5	-33.75	-30	-33.75	-32.5	-33.125	-39.375	-39.375	-40	-38.125	-34.375	-28.125	-28.125	-32.5	-31.875	-26.25	-28.75	-26.25
-36.875	-33.75	-33.75	-30.625	-31.25	-33.125	-35.625	-33.75	-38.75	-36.875	-36.875	-38.125	-32.5	-32.5	-30	-33.125	-33.125	-29.375	-27.5	-28.75
-36.875	-40	-36.875	-30	-31.25	-30	-30	-33.75	-33.125	-33.125	-31.875	-30.625	-31.875	-36.25	-30	-35.625	-30	-26.875	-28.125	-26.875
-37.5	-38.75	-33.125	-30.625	-28.125	-33.125	-30	-30.625	-30.625	-35	-35	-30	-33.125	-36.25	-30	-35	-28.125	-26.25	-26.25	-26.25
-35.625	-38.75	-34.375	-31.875	-32.5	-36.875	-30.625	-30.625	-30	-33.75	-36.875	-30.625	-33.75	-30	-30.625	-31.25	-30.625	-30	-28.75	-26.875
-36.25	-35	-40	-30.625	-36.25	-33.75	-32.5	-34.375	-32.5	-32.5	-33.125	-33.125	-33.125	-30.625	-31.25	-31.25	-30.625	-29.375	-28.125	-28.125
-35.625	-38.125	-38.125	-29.375	-33.75	-29.375	-35	-33.125	-36.25	-35	-33.125	-33.75	-31.875	-33.125	-30	-32.5	-33.125	-25	-28.125	-28.75
-37.5	-38.125	-34.375	-31.25	-31.25	-30	-36.875	-33.75	-33.125	-36.25	-31.875	-35	-31.875	-34.375	-31.875	-31.875	-33.75	-24.375	-28.75	-29.375
-38.75	-36.25	-35.625	-35.625	-34.375	-36.875	-33.75	-31.875	-30.625	-36.25	-36.25	-31.875	-30.625	-35	-33.75	-28.125	-34.375	-25.625	-30	-26.25
-41.875	-35.625	-37.5	-35.625	-30.625	-34.375	-35.625	-31.875	-32.5	-35.625	-36.875	-30.625	-30	-33.125	-30.625	-25.625	-31.25	-29.375	-31.25	-26.875
-44.375	-35.625	-35.625	-37.5	-31.875	-31.875	-35	-33.125	-38.125	-35	-33.125	-30.625	-31.25	-34.375	-31.875	-31.875	-29.375	-33.75	-30	-28.125
-41.875	-35.625	-40	-37.5	-31.25	-35	-31.875	-31.25	-33.75	-36.875	-32.5	-32.5	-33.125	-33.75	-35	-31.25	-30.625	-31.875	-30	-27.5
-40	-37.5	-38.125	-31.875	-33.125	-37.5	-28.75	-33.75	-31.875	-36.25	-37.5	-32.5	-28.75	-29.375	-33.125	-28.125	-32.5	-28.125	-27.5	-28.125
-39.375	-41.875	-38.125	-28.125	-30.625	-36.875	-27.5	-34.375	-30.625	-33.75	-39.375	-30.625	-31.875	-30.625	-30.625	-29.375	-30.625	-28.125	-23.75	-28.125
-38.125	-38.75	-36.875	-28.75	-33.75	-36.25	-30.625	-33.75	-31.25	-33.125	-31.875	-35	-35.625	-34.375	-30	-33.125	-29.375	-30.625	-25.625	-25.625
-35.625	-37.5	-40	-30	-36.875	-36.875	-36.25	-32.5	-36.25	-31.875	-30.625	-33.125	-36.25	-33.75	-29.375	-35.625	-33.125	-31.25	-27.5	-24.375
-33.125	-40	-40	-31.25	-36.25	-33.75	-31.875	-34.375	-37.5	-36.25	-32.5	-35.625	-34.375	-34.375	-30	-31.25	-31.25	-27.5	-28.125	-23.75
-35.625	-41.25	-40	-33.75	-35.625	-35	-28.75	-35.625	-35.625	-36.25	-36.25	-33.75	-36.25	-33.125	-26.875	-30	-28.125	-29.375	-28.75	-26.25
-40.625	-42.5	-36.875	-36.25	-35	-37.5	-34.375	-30.625	-32.5	-35.625	-35.625	-30.625	-35.625	-33.125	-29.375	-31.25	-28.75	-30.625	-26.875	-26.25
-39.375	-40.625	-33.75	-31.25	-33.125	-37.5	-35	-30.625	-31.875	-38.75	-32.5	-34.375	-35	-32.5	-29.375	-34.375	-30	-27.5	-25	-26.25
-40	-40.625	-33.125	-36.25	-36.875	-33.75	-33.125	-34.375	-30	-35.625	-31.875	-36.875	-33.75	-31.875	-29.375	-33.75	-32.5	-28.75	-25	-25
-39.375	-38.75	-37.5	-39.375	-35	-35	-33.75	-34.375	-33.125	-35	-35.625	-33.125	-34.375	-35.625	-30.625	-32.5	-31.875	-30	-29.375	-23.75
-37.5	-40.625	-40.625	-35.625	-30.625	-39.375	-33.75	-35	-38.125	-34.375	-39.375	-31.875	-36.875	-32.5	-31.875	-32.5	-31.25	-30.625	-29.375	-24.375
-39.375	-40	-40	-34.375	-32.5	-35.625	-31.25	-31.25	-36.25	-35	-40	-36.25	-38.125	-33.125	-33.125	-33.125	-30	-30	-25.625	-25
-40	-36.875	-36.875	-36.25	-33.75	-35.625	-34.375	-30.625	-34.375	-39.375	-39.375	-35	-36.875	-31.875	-33.125	-31.25	-26.25	-27.5	-24.375	-23.75
-38.75	-37.5	-38.75	-36.875	-34.375	-33.125	-32.5	-33.125	-33.125	-38.125	-34.375	-35.625	-36.875	-30	-31.875	-31.875	-25.625	-25.625	-25.625	-24.375
-38.75	-38.75	-35.625	-35.625	-34.375	-31.875	-32.5	-33.75	-32.5	-35	-34.375	-33.125	-35.625	-30	-30.625	-29.375	-26.875	-26.875	-27.5	-29.375
-40.625	-39.375	-35	-31.25	-33.125	-35.625	-31.875	-31.25	-31.25	-35	-34.375	-31.25	-34.375	-34.375	-31.875	-30.625	-29.375	-27.5	-30.625	-29.375
-38.75	-39.375	-35.625	-31.875	-33.125	-33.75	-33.125	-33.75	-28.75	-37.5	-35.625	-33.125	-39.375	-33.125	-33.75	-32.5	-33.75	-26.25	-29.375	-26.875
-39.375	-37.5	-38.75	-36.25	-37.5	-35	-33.75	-30	-30	-35.625	-36.25	-37.5	-36.875	-32.5	-31.875	-30	-33.125	-25.625	-28.125	-23.75
-41.25	-38.75	-38.75	-36.875	-33.75	-35	-33.75	-30	-36.25	-35.625	-35.625	-35	-33.125	-33.75	-30.625	-31.25	-29.375	-25.625	-30	-23.75
-40.625	-37.5	-38.125	-34.375	-30	-35	-33.75	-31.875	-35	-37.5	-33.125	-33.125	-35.625	-30.625	-30	-33.75	-25	-28.125	-28.125	-24.375
-38.75	-40.625	-38.75	-35	-30	-35.625	-33.125	-33.125	-30.625	-38.75	-31.875	-33.125	-36.875	-28.75	-33.75	-33.75	-29.375	-28.75	-28.125	-26.875
-38.75	-41.25	-37.5	-38.75	-30	-31.875	-32.5	-31.875	-30.625	-38.125	-33.75	-36.875	-37.5	-29.375	-30.625	-33.125	-31.875	-27.5	-26.875	-26.25
-38.75	-38.75	-34.375	-34.375	-30	-31.875	-31.875	-30	-31.875	-35	-34.375	-36.25	-38.125	-33.75	-31.875	-28.125	-35.625	-30	-26.25	-27.5
-35	-36.875	-37.5	-33.75	-33.75	-32.5	-31.25	-29.375	-33.125	-35.625	-36.25	-33.75	-35.625	-34.375	-31.875	-29.375	-33.125	-31.25	-24.375	-25.625
-35	-37.5	-36.25	-33.125	-31.25	-30.625	-34.375	-30	-33.75	-35	-37.5	-30	-35	-32.5	-30	-32.5	-30	-28.75	-29.375	-25.625
-35	-36.25	-33.125	-32.5	-29.375	-33.75	-33.75	-33.75	-35.625	-31.875	-33.75	-30.625	-37.5	-30	-30	-30.625	-30	-26.875	-30.625	-28.75
-38.125	-38.125	-36.25	-33.75	-30	-33.125	-34.375	-33.125	-33.75	-34.375	-30.625	-34.375	-37.5	-30.625	-30	-30	-33.125	-28.125	-31.875	-28.75
-38.125	-35.625	-36.875	-30.625	-30.625	-34.375	-35	-35.625	-34.375	-37.5	-31.25	-36.875	-36.25	-28.125	-30	-33.125	-35	-24.375	-29.375	-25.625
-36.875	-38.75	-34.375	-32.5	-31.25	-38.125	-29.375	-35	-28.75	-35.625	-31.25	-35	-36.25	-28.75	-31.25	-36.25	-29.375	-26.875	-27.5	-25
-36.25	-38.75	-36.875	-33.125	-34.375	-36.875	-30.625	-32.5	-30	-35.625	-36.25	-30	-35.625	-31.25	-30	-37.5	-26.875	-25.625	-28.125	-26.875
-35.625	-38.75	-36.875	-36.25	-30.625	-31.25	-35	-34.375	-33.75	-35.625	-35.625	-30	-34.375	-35.625	-29.375	-33.75	-29.375	-27.5	-29.375	-28.125
-35.625	-38.125	-36.875	-33.75	-30	-33.75	-30.625	-33.75	-35.625	-38.75	-37.5	-32.5	-34.375	-38.125	-29.375	-33.125	-32.5	-29.375	-28.75	-25.625
