500	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
212	104035.30	20.915	2.15	4.85	83.87	-14.889	1.285	0	0	1.71	3.53	0.8	-1	0	0	-9.77	355.25	
213	104658.40	17.398	2	2.5	53.79	-15.943	-0.187	0	0	1.87	3.63	1.45	-1	0	0	-7.46	363.95	
214	105105.80	13.961	1.95	1.65	34.38	-16.309	0.268	0	0	1.8	2.84	1.8	-1	0	0	-6.22	197.00	
215	107029.90	40.187	1	3.3	116.89	-16.639	-0.509	0	0	0.78	2.79	0.7	-1	0	0	-41.08	277.85	
216	106823.30	10.105	1.3	0.35	12.9	-14.961	-0.295	0	0	1.22	1.52	1.25	-1	0	0	-6.62	71.25	
217	109369.60	11.774	1.25	2.85	31.56	-18.96	0.509	0	0	1.15	3.15	0.7	-1	0	0	-8.21	160.00	
218	110267.50	15.737	1.2	2.85	33.94	-19.629	-3.222	0	0	1.07	0.95	0.45	-1	0	0	-11.73	443.45	
219	110790.90	23.235	2.3	1.7	67.56	-19.754	-1.562	0	0	2.15	3.42	2.05	-1	0	0	-8.64	352.45	
220	110914.30	10.462	1.2	1.85	20.61	-20.004	-0.411	0	0	1.04	1.61	0.55	-1	0	0	-8.06	475.85	
221	111946.00	28.913	2.4	4.55	134.93	-19.995	-0.661	0	0	2.13	5.12	1.75	-1	0	0	-10.85	278.80	
222	111674.40	19.299	2	2.8	59.05	-18.629	-0.268	0	0	1.89	3.13	1.45	-1	0	0	-8.18	7.20	
223	112017.20	9.828	3.25	0.1	24.03	-18.281	-0.214	0	0	3.16	3.02	2.95	-1	0	0	-2.49	350.00	
224	113759.00	20.192	2.45	2.85	61.95	-19.138	0.428	0	0	2.09	2.23	1.7	-1	0	0	-7.74	248.60	
225	113772.50	13.889	2.6	0.55	26.39	-20.138	1.509	0	0	2.23	1.84	1.4	-1	0	0	-4.98	262.10	
226	114030.90	11.595	1.55	2.4	25.07	-19.665	-0.589	0	0	1.28	0.27	0.15	-1	0	0	-7.25	520.50	
227	114710.40	20.183	1.4	2.2	46.64	-20.656	-1.08	0	0	1.3	2.14	1.05	-1	0	0	-12.45	585.60	
228	115129.40	12.238	1.55	3.15	39.93	-22.084	0.705	0	0	1.43	2.33	1.5	-1	0	0	-6.84	390.20	
229	116457.90	17.746	1.35	2.45	36.79	-21.307	0.991	0	0	1.25	1.95	0.4	-1	0	0	-11.33	489.90	
230	117008.80	9.819	3.25	0.4	18.1	-20.986	-1.419	0	0	2.22	0.48	0.15	-1	0	0	-3.54	426.35	
231	118999.50	14.247	2	3.15	44.44	-18.656	-1.607	0	0	1.61	2.79	1.25	-1	0	0	-7.1	573.95	
232	118434.60	12.961	1.4	2.8	34.57	-18.058	-1.848	0	0	1.26	2.21	0.55	-1	0	0	-8.25	9.00	
233	119093.00	18.058	1.85	5.35	87.24	-17.942	-0.196	0	0	1.45	4.76	1.3	-1	0	0	-9.95	53.05	
234	119280.60	13.497	1.85	1.6	28.89	-19.46	-1.125	0	0	1.65	1.6	0.15	-1	0	0	-6.54	240.65	
235	119957.10	25.172	2.1	4.4	96.85	-18.558	-2.464	0	0	1.8	3.01	0.95	-1	0	0	-11.18	302.70	
236	120082.30	10.319	1.7	1.25	16.95	-18.79	-0.116	0	0	1.62	0.27	0.15	-1	0	0	-5.1	427.90	
237	120964.50	19.808	2.35	4	74.2	-18.067	3.374	0	0	1.53	3.56	0.95	-1	0	0	-10.37	81.30	
238	121190.00	11.747	1.8	1.35	27.12	-18.844	1.758	0	0	1.64	2.27	1.65	-1	0	0	-5.71	306.80	
239	121356.50	9.462	2.7	0.6	17.87	-20.575	-4.41	0	0	2.58	1.17	0.85	-1	0	0	-2.93	473.30	
240	122640.10	15.095	1.1	2.75	38.59	-21.763	3.954	0	0	0.9	3.17	0.55	-1	0	0	-13.4	528.15	
241	122753.10	14.166	0.95	7.35	107.7	-21.066	2.267	0	0	0.8	7.11	0.65	-1	0	0	-14.24	26.70	
242	122773.50	17.576	1.45	1.95	41.51	-25.244	0.045	0	0	1.33	2.69	1.25	-1	0	0	-10.59	47.15	
243	122756.10	16.764	1.15	2	35.68	-26.61	2.267	0	0	1	2.03	0.3	-1	0	0	-13.47	29.75	
244	123255.80	14.211	3.15	1.3	36.48	-20.727	-1.517	0	0	3.08	1.4	0.9	-1	0	0	-3.69	529.40	
245	126131.50	11.926	3.05	0.65	29.4	-24.539	2.107	0	0	2.93	0.9	0.35	-1	0	0	-3.26	333.10	
246	127373.10	30.198	2.05	3.7	114.66	-24.155	-1.919	0	0	1.78	4.12	1.55	-1	0	0	-13.55	345.90	
247	129063.60	28.529	1.85	3.85	106.32	-21.923	0.777	0	0	1.37	3.95	0.9	-1	0	0	-16.72	193.20	
248	129219.20	15.71	1.15	1.25	20.31	-23.316	0	0	0	0.65	1.54	0.35	-1	0	0	-19.25	348.80	
249	130601.50	39.124	2.7	4.6	196.59	-24.851	-0.946	0	0	2.5	5.91	1.9	-1	0	0	-12.5	502.25	
250	131640.10	10.14	1.5	0.75	13.84	-24.69	-2.071	0	0	1.37	0.81	0.45	-1	0	0	-5.93	312.10	
251	133148.50	42.266	2.25	4.6	193.98	-23.218	0.625	0	0	1.98	4.67	1.65	-1	0	0	-17.08	591.75	
252	134442.00	11.283	1.65	0.85	16.96	-24.182	1.134	0	0	1.47	1.46	1.35	-1	0	0	-6.16	41.95	
253	135448.80	14.978	3	2.5	52.3	-22.932	0.357	0	0	2.79	2.03	1.6	-1	0	0	-4.3	434.45	
254	139275.30	26.494	2.85	4.05	120.33	-22.2	1.66	0	0	2.68	4.15	2.1	-1	0	0	-7.92	574.50	
255	140101.00	31.055	2.2	5.4	148.91	-21.807	0.473	0	0	2.05	4.38	1.45	-1	0	0	-12.13	171.45	
256	140413.10	15.907	3.4	1.8	52.69	-21.664	0.821	0	0	2.77	4.2	2.55	-1	0	0	-4.59	483.50	
257	140594.80	15.719	3.5	2.7	65.33	-23.825	0.669	0	0	3.34	3.65	2.65	-1	0	0	-3.76	50.85	
258	140671.30	15.657	1.8	3.6	53.72	-23.45	-3.767	0	0	1.45	3.94	1.1	-1	0	0	-8.66	127.35	
259	141459.80	40.74	1.5	3.1	135.58	-22.155	-2.267	0	0	0.86	3.24	1.1	-1	0	0	-37.78	301.40	
260	142538.00	20.156	3.5	2.8	88.87	-25.77	-1.428	0	0	3.38	4.12	3	-1	0	0	-4.76	150.75	
261	142709.30	23.878	2.8	3.05	85.29	-22.004	-1.464	0	0	2.2	4.12	1.7	-1	0	0	-8.67	322.05	
262	143331.70	27.297	3.05	3.5	123.72	-23.039	2.874	0	0	2.58	4.5	2.35	-1	0	0	-8.47	330.05	
263	143837.80	44.177	1.85	4.2	180.06	-22.628	1.642	0	0	1.28	4.43	1.4	-1	0	0	-27.71	221.75	
264	143929.20	18.272	2.4	3.2	64.35	-23.833	0.678	0	0	1.87	3.25	1.45	-1	0	0	-7.8	313.15	
265	144482.80	15.612	3.15	0.9	32.61	-22.146	2.241	0	0	3.04	0.27	0.15	-1	0	0	-4.1	252.35	
266	144239.50	13.077	0.9	0.8	11.55	-22.441	0.393	0	0	0.67	0.51	0.35	-1	0	0	-15.64	9.10	
267	145260.50	14.309	2.1	3.15	45.27	-21.37	-0.295	0	0	2.02	1.92	1.05	-1	0	0	-5.67	415.65	
268	146291.30	28.538	2.3	3.8	121.81	-24.119	0.571	0	0	1.98	5.09	1.65	-1	0	0	-11.5	217.70	
269	146635.80	24.36	1.75	5.5	116.76	-21.941	1.553	0	0	1.49	4.62	0.95	-1	0	0	-13.07	562.15	
270	146663.50	11.89	2.6	0.55	24.85	-23.307	0.536	0	0	2.47	1.72	1.25	-1	0	0	-3.86	589.95	
271	146726.80	31.635	2.15	4.3	136.13	-23.941	-0.214	0	0	1.66	4.96	1.25	-1	0	0	-15.27	38.85	
272	146926.10	25.19	3.4	3.9	109.9	-19.094	2.99	0	0	2.62	4.37	2.05	-1	0	0	-7.69	238.10	
273	147117.30	10.381	2.1	0.2	12.69	-24.905	0.402	0	0	2.03	0.35	0.25	-1	0	0	-4.1	429.35	
274	147846.30	25.181	3.15	3.3	98.35	-21.763	2.624	0	0	2.47	4.15	2	-1	0	0	-8.16	543.90	
275	148282.40	74.785	1.65	4.95	321.14	-24.119	-1.866	0	0	1.2	4.63	1.05	-1	0	0	-49.75	365.60	
276	148457.90	29.377	2.35	3.8	118.24	-24.69	-3.169	0	0	2.2	4.06	1.45	-1	0	0	-10.7	541.10	
277	148555.50	37.25	1.1	4.55	149.89	-24.03	0.723	0	0	0.62	4.4	0.9	-1	0	0	-48.21	24.30	
278	148905.50	12.068	0.8	2.4	25.45	-25.172	0.259	0	0	0.75	0.83	0.45	-1	0	0	-12.87	374.35	
279	149204.50	26.208	1.25	4.75	109.44	-23.459	-1.08	0	0	1.17	4.17	0.8	-1	0	0	-17.93	58.85	
280	149498.50	17.71	2.6	4.95	83.3	-23.592	-0.527	0	0	2.17	5.79	1.5	-1	0	0	-6.54	352.85	
281	150278.80	32.046	2.35	4.05	128.14	-26.735	-1.419	0	0	1.95	3.76	1.45	-1	0	0	-13.16	518.85	
282	150581.00	13.506	1.2	3	38.62	-26.967	-0.464	0	0	1.06	2.99	0.8	-1	0	0	-10.17	206.60	
283	150816.90	14.389	1.65	3.2	44.57	-26.128	-2.428	0	0	1.29	2.54	0.6	-1	0	0	-8.95	442.50	
284	151928.80	23.334	1.25	2.65	63.98	-27.252	1.875	0	0	1.07	3.1	0.9	-1	0	0	-17.47	325.65	
285	153147.40	37.491	1.65	4.6	138.4	-27.279	1.875	0	0	1.1	4.36	0.85	-1	0	0	-27.23	315.40	
286	153760.10	25.976	2.75	4.15	119.63	-27.484	1.428	0	0	2.39	5.01	2.1	-1	0	0	-8.69	313.70	
287	154293.70	15.202	2.05	2.15	42	-25.869	-0.839	0	0	1.89	3.04	1.4	-1	0	0	-6.42	232.85	
288	154439.20	11.256	0.7	2.45	21.35	-26.529	1.446	0	0	0.62	0.26	0.15	-1	0	0	-14.64	378.35	
289	156199.70	28.297	2.25	4.05	115.41	-25.797	0.286	0	0	2.11	4.34	1.65	-1	0	0	-10.74	295.65	
290	156239.50	21.727	1.2	3.35	64.14	-27.966	-2.098	0	0	1	3.4	0.9	-1	0	0	-17.3	335.45	
291	156537.50	27.35	1.1	3.95	83.68	-27.645	-0.241	0	0	0.98	3.5	0.8	-1	0	0	-22.35	19.15	
292	157093.30	15.237	2.95	0.95	37.45	-28.065	3.214	0	0	2.55	2.72	1.9	-1	0	0	-4.77	574.85	
293	157786.80	35.75	2.05	3.9	145.79	-28.672	1.384	0	0	1.79	4.93	1.8	-1	0	0	-15.93	39.60	
294	158621.10	24.423	2.4	3.65	102.36	-27.556	-0.803	0	0	2.23	4.36	1.75	-1	0	0	-8.76	259.50	
295	159030.40	20.816	2.05	3.75	80.58	-27.208	-0.134	0	0	1.68	3.44	1.3	-1	0	0	-9.89	54.40	
296	159405.20	35.911	2.7	4.85	185.51	-24.36	2.223	0	0	1.31	5.34	2.1	-1	0	0	-21.94	429.20	
297	159610.30	22.611	1.2	4.5	88.4	-24.307	-3.178	0	0	0.99	4.35	0.9	-1	0	0	-18.22	19.90	
298	159822.30	24.324	3.25	2.4	88.05	-23.896	2.178	0	0	2.71	4.25	2.2	-1	0	0	-7.19	231.95	
299	159846.80	19.942	2.25	2.8	60.5	-24.887	1.285	0	0	2.12	3.35	1.35	-1	0	0	-7.52	256.40	
300	160472.20	34.108	1.45	3.1	106.2	-25.601	1.134	0	0	0.8	3.77	1.05	-1	0	0	-34.14	267.35	
301	161035.20	31.814	2.05	4.15	120.69	-25.967	1.321	0	0	1.87	4.16	1.5	-1	0	0	-13.62	216.00	
302	161269.00	42.115	0.9	5.75	178.23	-25.583	2.856	0	0	0.69	3.62	0.65	-1	0	0	-48.51	449.85	
303	161387.20	17.308	3.5	3	72.37	-23.003	0.714	0	0	2.86	3.3	2.6	-1	0	0	-4.84	567.95	
304	162429.50	23.28	3.1	2.65	96.8	-24.253	-3.651	0	0	2.64	4.73	2.4	-1	0	0	-7.07	381.45	
305	162331.30	24.869	3.1	4.4	118.83	-24.94	0.223	0	0	2.96	4.47	2.5	-1	0	0	-6.72	283.30	
306	162708.50	14.952	2.15	2.1	37.81	-24.476	-2.383	0	0	1.64	2.14	1.3	-1	0	0	-7.31	46.15	
307	163439.30	30.082	1.35	3.35	98.35	-24.681	-1.928	0	0	0.88	3.31	1.1	-1	0	0	-27.39	162.50	
308	164247.30	24.86	1.95	4.1	97.21	-24.717	0.187	0	0	1.53	4.38	1.25	-1	0	0	-13.02	356.10	
309	164607.90	41.811	2.75	5.3	219.38	-24.958	-0.321	0	0	1.67	5.44	1.95	-1	0	0	-20.03	102.30	
310	164671.70	9.944	1.6	1.3	16.09	-25.181	0.794	0	0	1.42	0.74	0.3	-1	0	0	-5.59	166.05	
311	165153.00	26.36	1.65	2.65	76.77	-26.601	-0.58	0	0	1.31	3.02	1.35	-1	0	0	-16.05	33.00	
312	165202.00	42.231	1.05	4.85	166.38	-26.297	-2.41	0	0	0.86	3.91	0.65	-1	0	0	-39.29	82.05	
313	168021.50	10.747	4	0.7	33.37	-25.538	-3.597	0	0	3.86	0.82	0.2	-1	0	0	-2.23	443.90	
314	168069.70	34.018	3.2	4.7	161.12	-23.994	-0.83	0	0	1.73	5.3	1.5	-1	0	0	-15.77	492.05	
315	168192.80	23.102	2.85	4.9	118.15	-26.538	-2.937	0	0	2.7	4.39	1.95	-1	0	0	-6.85	128.75	
316	168200.50	16.398	2.85	4.1	78.24	-31.242	-2.937	0	0	2.74	4.82	0.9	-1	0	0	-4.79	136.55	
317	168615.00	12.952	2.9	1.9	35.45	-28.35	-2.562	0	0	2.79	1.29	0.15	-1	0	0	-3.72	551.00	
318	168695.70	56.7	1.7	4.45	219.12	-24.494	-1.562	0	0	0.73	4.04	0.95	-1	0	0	-62.53	17.25	
319	168763.60	8.962	1.45	0.9	12.72	-28.859	2.053	0	0	1.29	1.53	0.95	-1	0	0	-5.57	85.20	
320	168862.80	11.212	2	0.35	12.08	-27.636	-1.758	0	0	1.37	0.47	0.2	-1	0	0	-6.55	184.40	
321	169226.90	8.56	1	1.7	13.13	-28.805	0.187	0	0	0.85	0.48	0.15	-1	0	0	-8.08	548.50	
322	169456.30	27.663	1.6	4.75	116.96	-27.306	0.303	0	0	1.26	4.76	0.85	-1	0	0	-17.56	163.45	
323	169471.30	30.296	2.65	3.2	120.88	-30.252	-1.196	0	0	2.47	4.83	2	-1	0	0	-9.81	178.50	
324	169385.00	13.845	1.2	1.9	24.16	-27.511	-0.946	0	0	1.08	0.55	0.4	-1	0	0	-10.28	92.20	
325	169309.50	12.747	1.7	3.3	39.28	-26.029	-0.455	0	0	1.32	2.15	0.85	-1	0	0	-7.72	16.65	
326	169622.30	10.712	1.5	0.9	14.56	-28.77	-2.615	0	0	1.43	0.55	0.15	-1	0	0	-5.99	329.45	
327	169666.00	12.452	2.25	2.1	33.41	-26.029	-1.027	0	0	2.11	1.96	0.95	-1	0	0	-4.71	373.15	
328	170064.50	11.033	1.5	0.6	11.5	-28.386	-1.669	0	0	1.15	1.11	0.6	-1	0	0	-7.67	157.25	
329	170237.50	12.765	2.6	1.8	27.03	-27.966	0.571	0	0	1.49	1.36	0.2	-1	0	0	-6.84	330.30	
330	170953.10	19.531	3	4.5	75.07	-27.654	-0.652	0	0	1.33	3.8	0.85	-1	0	0	-11.76	431.50	
331	170986.50	13.479	1.35	2.3	29.23	-26.904	-1.526	0	0	1.19	2.02	0.4	-1	0	0	-9.04	464.90	
332	171457.20	36.902	3.05	4.95	176.09	-24.833	2.874	0	0	1.82	4.45	1.55	-1	0	0	-16.21	321.20	
333	172001.20	30.225	2.75	3.35	125.31	-30.073	-2.562	0	0	2.54	4.81	2.3	-1	0	0	-9.51	250.75	
334	172435.00	17.746	2.05	0.95	31.95	-26.315	-2.821	0	0	1.42	1.75	0.9	-1	0	0	-10	70.25	
335	173183.50	30.689	2.85	3.4	129.12	-26.601	-0.009	0	0	2.41	4.57	2.25	-1	0	0	-10.19	204.25	
336	174496.70	16.844	3.7	0.7	39.8	-24.69	2.821	0	0	2.58	2.57	2	-1	0	0	-5.22	288.70	
337	174552.10	12.497	1.9	1.95	24.17	-26.976	-0.375	0	0	0.94	0.46	0.35	-1	0	0	-10.59	344.10	
338	174616.80	39.83	1.65	5.1	185.41	-27.127	0.08	0	0	1.35	5.32	0.95	-1	0	0	-23.53	408.80	
339	174847.10	16.309	1.7	4.05	64.23	-27.708	0.509	0	0	1.31	4.3	1.1	-1	0	0	-9.93	24.70	
340	175606.50	37.116	2.5	4.65	180.38	-28.868	-0.107	0	0	2.28	4.95	2	-1	0	0	-13	169.75	
341	175784.60	22.7	2.2	5.2	108.1	-26.083	1.268	0	0	2.07	4.16	1.55	-1	0	0	-8.78	347.80	
342	176583.00	8.953	2.25	0.85	14.12	-27.511	-3.579	0	0	1.41	0.26	0.15	-1	0	0	-5.07	531.75	
343	177431.50	51.38	2.6	4.25	235.15	-25.03	1.027	0	0	1.73	5.1	1.95	-1	0	0	-23.82	151.55	
344	177567.30	27.708	2.85	3.75	120.98	-26.404	-0.598	0	0	2.42	4.84	2.1	-1	0	0	-9.15	287.25	
345	177588.30	22.646	2.3	3.3	68.44	-28.832	-0.25	0	0	1.79	2.72	1.45	-1	0	0	-10.12	308.35	
346	177774.40	36.687	1.75	3.6	135.08	-25.315	0.107	0	0	1.39	3.94	1.25	-1	0	0	-21.06	494.40	
347	178615.20	9.319	3.3	0.2	21.63	-27.386	-0.232	0	0	2.94	0.24	0.15	-1	0	0	-2.53	106.35	
348	178728.20	28.216	2.15	4.45	130.84	-29.055	1.053	0	0	1.8	5.09	1.8	-1	0	0	-12.57	219.35	
349	178719.30	9.042	2.75	0.6	15.12	-27.806	-1.035	0	0	2.43	0.27	0.15	-1	0	0	-2.97	210.55	
350	179070.50	17.701	1.7	2.3	44.46	-28.957	-1.634	0	0	1.53	2.61	1.35	-1	0	0	-9.26	561.65	
351	179319.60	38.776	1.25	3.5	128.47	-27.931	0.116	0	0	0.96	3.53	1	-1	0	0	-32.37	196.40	
352	179889.50	13.952	2.1	1.5	25.22	-30.314	-1.678	0	0	1.76	0.83	0.65	-1	0	0	-6.34	151.90	
353	179913.70	34.001	2.4	4.55	156.19	-27.181	-0.857	0	0	2.21	5.06	2	-1	0	0	-12.31	176.10	
354	180062.30	41.061	2.4	3.75	165.94	-28.484	-0.759	0	0	1.21	4.46	1.7	-1	0	0	-27.06	324.75	
355	180215.00	10.131	0.65	2.9	22.41	-29.627	1.33	0	0	0.5	0.58	0.2	-1	0	0	-16.09	477.45	
356	182431.30	25.958	1.4	2.8	75.52	-28.466	1.892	0	0	0.56	2.92	1.15	-1	0	0	-37.08	236.05	
357	182510.80	106.349	1.95	4.6	494.32	-29.261	0.714	0	0	0.98	5.6	1.45	-1	0	0	-87.19	315.65	
358	182588.80	23.119	2.45	3.65	97.03	-29.207	-1.018	0	0	2.32	4.16	2	-1	0	0	-7.98	393.55	
359	182957.60	22.459	1.9	3.4	81.48	-27.475	-1.58	0	0	1.59	4	1.55	-1	0	0	-11.27	148.00	
360	183070.20	36.964	2.2	4.45	162.5	-29.448	1.491	0	0	1.88	4.56	1.6	-1	0	0	-15.7	260.55	
361	183088.30	13.577	2.05	1.85	35.79	-28.636	1.491	0	0	1.96	1.93	1.8	-1	0	0	-5.54	278.75	
362	183568.80	16.773	1.55	1.9	35.38	-30.493	1.205	0	0	1.41	2.12	1.35	-1	0	0	-9.54	144.80	
363	183815.00	12.274	3.6	1.35	33.59	-28.172	-1.419	0	0	3.2	0.62	0.45	-1	0	0	-3.07	391.00	
364	184458.70	42.008	1.55	3.95	159.49	-29.582	2.946	0	0	1.32	4.35	1.1	-1	0	0	-25.51	420.25	
365	185003.30	19.451	1.65	3.45	63.45	-28.707	-1.125	0	0	1.29	2.82	0.7	-1	0	0	-12.02	350.45	
366	185557.00	19.692	2.4	4	79.14	-29.189	1.892	0	0	2.07	2.77	1.55	-1	0	0	-7.62	289.75	
367	185636.00	26.449	1.2	3.35	78.54	-30.903	-0.661	0	0	1.05	3.08	0.85	-1	0	0	-20.09	368.80	
368	186120.00	64.895	1.35	4.6	256.17	-28.564	-0.027	0	0	0.81	4.56	1.05	-1	0	0	-64.4	238.45	
369	186789.20	11.622	1.95	0.8	18.61	-29.698	0.5	0	0	1.58	0.87	0.45	-1	0	0	-5.89	293.20	
370	187742.10	44.427	1.65	4.1	166.38	-28.243	0.277	0	0	1.07	3.96	1.1	-1	0	0	-33.23	17.30	
371	188135.70	44.534	1.15	4.2	161.69	-28.181	-0.143	0	0	0.95	3.64	0.85	-1	0	0	-37.31	410.90	
372	188324.00	15.05	1.6	2.15	32.56	-29.555	2.365	0	0	1.07	2.09	0.9	-1	0	0	-11.3	599.20	
373	188578.30	20.825	2.5	3	78.98	-29.296	0.732	0	0	2.29	4.34	2.1	-1	0	0	-7.29	239.10	
374	188633.20	28.77	1.35	3.1	85.25	-29.002	-1.25	0	0	1.08	3.38	1.05	-1	0	0	-21.25	293.95	
375	189334.40	25.458	1.85	4	98.82	-27.502	-1.607	0	0	1.7	4.39	1.4	-1	0	0	-11.96	380.80	
376	190891.00	36.205	1.45	3.85	132	-28.743	0.25	0	0	1.25	4.11	1	-1	0	0	-23.24	94.25	
377	191189.40	18.299	2.55	3.2	66.37	-29.421	0.402	0	0	2.2	4.17	1.7	-1	0	0	-6.66	392.60	
378	191448.50	37.134	2.2	4.8	177.27	-28.85	-0.696	0	0	1.96	5.13	1.7	-1	0	0	-15.18	37.25	
379	192075.80	40.437	2.35	3.9	165.64	-29.511	0.821	0	0	1.63	4.17	1.7	-1	0	0	-19.83	50.15	
380	192184.80	39.856	1.6	3.9	145.19	-29.377	0.777	0	0	1.23	3.63	1.05	-1	0	0	-25.88	159.20	
381	192267.80	34.161	2.2	4.3	141.97	-30.019	-0.518	0	0	1.98	4.41	1.45	-1	0	0	-13.77	242.15	
382	192293.50	24.182	2.5	3.1	86.63	-30.252	-1.651	0	0	2.29	4.25	1.9	-1	0	0	-8.46	267.85	
383	192415.30	20.316	2.65	4.2	95.11	-28.6	1.839	0	0	2.41	5.22	2.1	-1	0	0	-6.74	389.70	
384	192488.30	15.38	1.4	4.85	65.83	-28.395	0.42	0	0	1.06	4.14	0.7	-1	0	0	-11.6	462.70	
385	193567.00	16.219	2.05	1.75	35.15	-27.359	-1.107	0	0	1.31	2.38	1.25	-1	0	0	-9.89	312.60	
386	194590.20	14.193	2.45	1.5	28.15	-29.573	1.152	0	0	1.61	0.71	0.45	-1	0	0	-7.04	107.00	
387	194748.30	24.137	1.3	3.2	60.87	-30.189	-3.455	0	0	1.13	2.46	0.55	-1	0	0	-17.11	265.10	
388	194915.00	63.485	1.4	4.05	226.86	-28.663	-2.419	0	0	0.64	3.96	1.1	-1	0	0	-79.37	431.80	
389	195341.00	11.658	1.7	2.3	28.26	-28.609	-0.312	0	0	1.61	2	0.9	-1	0	0	-5.78	243.40	
390	195582.70	12.577	1.1	3	29.52	-29.314	2.553	0	0	0.97	0.86	0.45	-1	0	0	-10.34	485.10	
391	195988.00	14.541	1.7	2.9	41.63	-27.654	2.383	0	0	1.33	2.87	0.9	-1	0	0	-8.74	275.95	
392	196296.10	14.425	2.35	0.6	24.17	-29.466	1.705	0	0	2.23	2.09	1.7	-1	0	0	-5.18	584.10	
393	196338.50	32.028	4.3	2.4	146.89	-30.171	-1.196	0	0	3.95	5.31	3.5	-1	0	0	-6.48	12.15	
394	196530.50	44.096	2.45	5	210.87	-27.261	0.937	0	0	2.15	4.94	1.4	-1	0	0	-16.44	204.10	
395	198249.60	10.997	0.9	3.9	38.45	-28.734	0.482	0	0	0.54	2.31	0.6	-1	0	0	-16.21	80.00	
396	198326.20	14.229	1.9	1.45	24.83	-29.877	2.517	0	0	1.55	0.3	0.2	-1	0	0	-7.34	156.55	
397	198442.70	10.533	1.25	1	14.58	-34.402	0.937	0	0	1.1	1.2	0.3	-1	0	0	-7.64	273.05	
398	198475.50	30.537	0.9	2.7	71.84	-29.421	0.536	0	0	0.66	2.83	0.6	-1	0	0	-36.86	305.95	
399	198750.30	61.449	2.15	4.1	254.59	-28.386	0.411	0	0	1.27	4.37	1.6	-1	0	0	-38.75	580.70	
400	198937.90	19.772	2	3.9	73.18	-29.948	-1.803	0	0	1.82	3.51	1.25	-1	0	0	-8.69	153.90	
401	198980.50	9.917	1.7	0.4	11.49	-29.305	0.428	0	0	1.63	0.22	0.1	-1	0	0	-4.86	196.55	
402	200188.20	24.771	2.55	7.15	148.13	-25.19	-1.053	0	0	1.82	5.12	0.9	-1	0	0	-10.86	175.35	
403	200301.10	21.852	2.4	4.25	94.12	-27.877	-1.169	0	0	2.19	3.8	1.65	-1	0	0	-8	288.30	
404	200711.40	38.107	2.05	4.7	178.49	-27.591	-1.455	0	0	1.58	4.67	1.85	-1	0	0	-19.25	84.20	
405	201000.80	12.622	2.45	0.95	29.56	-29.207	-2.499	0	0	2.35	1.76	1.2	-1	0	0	-4.29	373.65	
406	201133.70	19.37	1.85	3.2	56.88	-26.217	-0.902	0	0	1.69	2.42	0.75	-1	0	0	-9.18	506.45	
407	201140.20	19.058	3.2	3.2	73.82	-28.359	-0.902	0	0	3.1	2.35	0.2	-1	0	0	-4.91	512.95	
408	202091.20	11.97	3.15	0.9	28.74	-27.324	-0.062	0	0	2.66	1.15	0.6	-1	0	0	-3.59	235.20	
409	203119.50	22.753	1.4	3	64.15	-30.591	-0.303	0	0	1.18	3.35	0.95	-1	0	0	-15.38	34.70	
410	203599.70	35.268	1.35	4.55	133.18	-28.547	1.223	0	0	0.84	4.06	0.75	-1	0	0	-33.46	514.90	
411	203705.90	23.976	1.4	3.35	73.41	-27.841	-1.089	0	0	1.24	3.57	1.15	-1	0	0	-15.42	6.70	
412	204318.70	18.906	2.1	2.85	64.41	-28.315	-0.339	0	0	2	3.59	1.6	-1	0	0	-7.58	5.10	
413	204816.80	14.613	2.35	0.5	26.38	-30.43	1.696	0	0	2.21	2.18	1.8	-1	0	0	-5.29	503.15	
414	205965.00	45.873	4.55	4.7	262.25	-30.144	-0.455	0	0	4.15	4.83	2	-1	0	0	-8.84	422.65	
415	207429.90	9.498	1.1	1.35	13.92	-29.698	-3.776	0	0	0.78	0.96	0.55	-1	0	0	-9.74	44.30	
416	207484.20	53.112	1.85	4.35	229.24	-28.457	3.089	0	0	1.54	4.77	1.4	-1	0	0	-27.61	98.55	
417	207695.50	15.505	1.25	1.75	28.29	-28.332	0.411	0	0	1.13	1.43	1	-1	0	0	-10.98	309.85	
418	207730.30	18.067	2.45	2.4	52.49	-28.859	0.839	0	0	2.08	1.97	1.8	-1	0	0	-6.95	344.75	
419	207988.70	25.895	2.75	4.55	120.26	-28.011	1.018	0	0	2.18	4.74	1.9	-1	0	0	-9.49	603.05	
420	208146.70	39.892	1.45	3.9	142.71	-27.342	1.473	0	0	0.95	4.16	1.15	-1	0	0	-33.51	146.70	
421	208316.70	49.149	1.4	3.9	174.53	-29.073	-0.777	0	0	1.15	4.27	1.05	-1	0	0	-34.28	316.70	
422	209627.50	13.202	2.35	2.6	35.7	-30.475	0.696	0	0	1.62	1.23	1.1	-1	0	0	-6.54	398.70	
423	210079.30	8.926	1.7	0.7	11.37	-30.118	-1.294	0	0	1.59	0.61	0.5	-1	0	0	-4.49	236.10	
424	210121.90	12.943	2.45	1.4	27.46	-31.466	-1.982	0	0	2.24	0.66	0.4	-1	0	0	-4.62	278.70	
