500	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
212	79157.10	15.607	0.95	2.65	36.11	-25.597	2.214	0	0	0.82	1.94	0.65	-1	0	0	-15.21	411.50	
213	79242.85	22.621	3.55	1.5	68.27	-26.382	-0.833	0	0	3.27	2.87	2.75	-1	0	0	-5.54	497.25	
214	81771.90	17.797	1.35	1.4	27.85	-29.112	0.325	0	0	1.22	0.6	0.45	-1	0	0	-11.63	568.70	
215	81973.45	29.771	2.8	4	136.17	-30.802	0.841	0	0	2.64	6.19	2.3	-1	0	0	-9.02	155.85	
216	82220.05	75.101	2	4.25	308.98	-29.334	-1.055	0	0	1.46	4.03	1.6	-1	0	0	-41.23	402.45	
217	83142.35	22.407	2.25	2.5	67.53	-32.69	3.269	0	0	2.1	3.32	1.65	-1	0	0	-8.53	95.95	
218	84418.65	21.955	3.35	2.15	72.79	-34.214	2.388	0	0	3.22	2.4	1.75	-1	0	0	-5.45	143.45	
219	86425.60	78.116	1.15	4.2	281.62	-34.444	-2.864	0	0	0.95	3.97	0.9	-1	0	0	-65.52	307.20	
220	86141.75	13.838	1.65	2.5	37.26	-32.968	-1.468	0	0	1.46	1.48	0.7	-1	0	0	-7.59	23.35	
221	86826.85	67.444	4.65	4.6	346.93	-32.587	0.873	0	0	4.18	5.32	1.7	-1	0	0	-12.92	94.05	
222	87033.90	27.009	1.1	4.55	106.68	-31.294	0.04	0	0	0.94	3.48	0.95	-1	0	0	-23.01	301.10	
223	87886.60	16.163	3.9	0.2	35.7	-32.841	2.253	0	0	3.8	0.28	0.15	-1	0	0	-3.4	539.40	
224	87924.80	18.773	0.9	3	48.76	-33.167	3.388	0	0	0.77	0.6	0.35	-1	0	0	-19.46	577.60	
225	88943.00	31.976	1.5	3.65	111.91	-32.46	0.19	0	0	1.28	3.49	1.1	-1	0	0	-20.06	367.00	
226	89063.25	37.753	2	4.35	158.05	-33.159	0.786	0	0	1.68	4.56	1.2	-1	0	0	-17.94	487.25	
227	89649.70	16.21	3.2	3.55	54.35	-28.088	0.714	0	0	1.11	2.12	0.3	-1	0	0	-11.65	459.30	
228	90029.40	20.527	1	3.9	62.18	-30.762	0.357	0	0	0.89	1.88	0.2	-1	0	0	-18.35	224.60	
229	89897.55	16.702	4.6	0.75	45.86	-29.802	0.19	0	0	4.08	0.52	0.2	-1	0	0	-3.28	92.75	
230	90348.95	15.655	1.55	0.7	17.14	-32.365	1.666	0	0	1.38	0.24	0.15	-1	0	0	-9.05	544.15	
231	90827.25	22.241	2.55	1.4	61.35	-31.088	-1.587	0	0	2.36	3.22	2.05	-1	0	0	-7.53	408.05	
232	90938.80	17.535	2.85	0.15	22.79	-31.976	-4.999	0	0	2.74	0.23	0.15	-1	0	0	-5.13	519.60	
233	91030.55	21.574	3.2	2.9	80.1	-29.525	0.103	0	0	2.68	3.78	1.85	-1	0	0	-6.43	611.35	
234	91236.35	17.226	1.65	2.25	41.75	-30.35	1.833	0	0	1.3	1.98	0.55	-1	0	0	-10.63	202.75	
235	91339.50	15.488	1.3	2.25	37.22	-32.683	0.698	0	0	1.11	1.92	1.1	-1	0	0	-11.13	305.90	
236	91597.45	34.135	3.65	3.8	163.84	-32.651	1.547	0	0	3.5	4.13	2.75	-1	0	0	-7.79	563.85	
237	91971.00	29.921	4.5	5	159.81	-29.969	2	0	0	2.11	4.96	1.8	-1	0	0	-11.34	323.00	
238	91936.90	15.726	4.45	0.25	42.86	-31.413	1.619	0	0	4.35	0.27	0.15	-1	0	0	-2.89	288.90	
239	92084.10	14.06	1.55	0.2	12.59	-31.953	-1.389	0	0	1.46	0.35	0.25	-1	0	0	-7.69	436.10	
240	92097.85	13.56	1.15	0.55	12.26	-30.937	0.381	0	0	0.94	0.29	0.15	-1	0	0	-11.53	449.85	
241	92193.25	16.44	2.05	1.7	33.93	-30.873	3.031	0	0	1.62	0.53	0.2	-1	0	0	-8.11	545.25	
242	92418.05	30.739	3.5	8.35	236.7	-29.54	-0.214	0	0	3.21	9.65	1.4	-1	0	0	-7.67	155.65	
243	92452.60	11.346	0.95	1.75	17.77	-33.849	0.19	0	0	0.88	0.25	0.15	-1	0	0	-10.37	190.20	
244	93262.15	17.853	2	1.9	36.41	-36.697	-2.476	0	0	1.68	0.28	0.15	-1	0	0	-8.49	385.35	
245	93327.30	25.756	2.6	2.7	88.44	-32	3.983	0	0	2.19	2.57	1.75	-1	0	0	-9.4	450.50	
246	93524.60	23.804	2.2	4	89.93	-33.032	0.222	0	0	1.83	2.93	1.2	-1	0	0	-10.41	33.40	
247	93551.85	16.837	2	1.75	41.54	-32.865	0.317	0	0	1.86	1.64	0.2	-1	0	0	-7.24	60.65	
248	93776.10	23.336	1.45	2.9	59.62	-34.444	4.451	0	0	1.38	2.32	0.15	-1	0	0	-13.54	284.90	
249	93913.65	16.163	2.9	2.4	52.16	-33.087	2.999	0	0	2.38	1.71	1.65	-1	0	0	-5.43	422.45	
250	93955.75	27.858	2.3	2.4	86.89	-36.904	-2.285	0	0	2.17	3.24	1.85	-1	0	0	-10.26	464.55	
251	94028.85	89.684	1.65	5.55	403.57	-30.278	2.333	0	0	0.69	4.28	0.9	-1	0	0	-104.36	537.65	
252	94253.00	18.781	2.9	2.05	60.06	-32.389	1.73	0	0	2.8	2.47	2.35	-1	0	0	-5.37	147.40	
253	94434.15	22.867	2.25	2.8	70.89	-32.341	2.198	0	0	2.15	3.97	1.75	-1	0	0	-8.52	328.55	
254	94437.80	22.701	0.8	3	54	-37.181	2.198	0	0	0.69	2.18	0.2	-1	0	0	-26.18	332.20	
255	94441.50	12.703	0.65	1.6	19.18	-43.093	2.198	0	0	0.59	1.12	0.15	-1	0	0	-17.1	335.90	
256	94455.60	35.523	1.2	4.05	118.74	-34.135	-0.127	0	0	1.05	2.97	0.8	-1	0	0	-27.15	350.00	
257	94489.95	39.078	3.65	4.9	223.81	-33.96	2.428	0	0	3.09	5.52	2.65	-1	0	0	-10.12	384.35	
258	94536.70	36.134	1.15	3.65	106.59	-32.381	0.524	0	0	0.92	3.35	0.85	-1	0	0	-31.49	431.10	
259	94682.30	39.824	1.4	3.95	150.06	-31.008	0.214	0	0	0.96	4.34	1.15	-1	0	0	-33.3	576.70	
260	95039.45	14.211	3.05	1.15	32.41	-35.222	0.436	0	0	2.99	0.93	0.15	-1	0	0	-3.8	319.45	
261	95170.90	20.471	1.75	1.25	39.89	-33.23	-2.777	0	0	1.6	2.35	1.2	-1	0	0	-10.21	450.90	
262	95745.25	20.812	3.6	1.7	59.62	-31.81	-0.254	0	0	3.5	0.28	0.2	-1	0	0	-4.75	410.85	
263	95770.95	14.163	1.6	0.35	15.89	-33.262	4.42	0	0	1.47	1.17	1.05	-1	0	0	-7.69	436.55	
264	96504.15	31.572	3.75	4	142.18	-31.397	-1.246	0	0	2.81	4.57	1.65	-1	0	0	-8.98	555.35	
265	96520.70	28.906	1.05	4.2	107.98	-36.364	-0.905	0	0	0.9	3.82	0.8	-1	0	0	-25.84	571.90	
266	96585.60	19.17	1.3	2.7	49.12	-33.873	1.754	0	0	0.93	2.43	0.8	-1	0	0	-16.43	22.40	
267	96700.50	13.901	1.85	0.4	15.59	-32.302	1.024	0	0	1.76	0.69	0.35	-1	0	0	-6.31	137.30	
268	96765.10	16.306	3	0.4	33.35	-33.182	-2.428	0	0	2.85	0.54	0.2	-1	0	0	-4.58	201.90	
269	96819.10	15.933	2.5	1.3	31.98	-33.19	-2.817	0	0	2.05	0.22	0.15	-1	0	0	-6.2	255.90	
270	96918.05	16.575	2	0.9	30.43	-33.412	-0.048	0	0	1.92	0.75	0.15	-1	0	0	-6.9	354.85	
271	97852.30	14.965	2.55	0.5	24.18	-31.976	-1.246	0	0	2.47	0.24	0.1	-1	0	0	-4.85	60.30	
272	97971.80	36.531	3.05	8.9	295.72	-34.142	0.389	0	0	2.34	7.94	1.4	-1	0	0	-12.5	179.80	
273	99830.85	16.702	1.1	1.4	21.32	-37.094	1.508	0	0	0.94	0.53	0.15	-1	0	0	-14.27	195.65	
274	100761.90	31.588	1.9	2.85	102.78	-35.317	0.555	0	0	1.56	2.88	1.45	-1	0	0	-16.19	512.30	
275	101243.50	16.996	1.8	2.9	56.38	-33.159	3.071	0	0	1.63	3.8	1.05	-1	0	0	-8.37	379.45	
276	101268.20	21.328	1.8	1.8	47.6	-32.405	-1.127	0	0	1.18	2.66	1	-1	0	0	-14.5	404.20	
277	101598.00	20.781	3.15	1.15	52.9	-33.278	3.388	0	0	2.52	1.03	0.9	-1	0	0	-6.58	119.65	
278	101817.30	22.82	2.2	2.9	81.83	-37.126	-2.166	0	0	1.78	3.53	1.35	-1	0	0	-10.26	338.85	
279	101928.50	14.56	1.05	0.9	17.61	-34.428	-1.865	0	0	0.93	1	0.2	-1	0	0	-12.47	450.10	
280	102061.00	20.519	2.6	2.4	69.28	-34.023	2.325	0	0	1.98	2.77	2	-1	0	0	-8.29	582.60	
281	102376.40	24.034	2.1	3.2	85.81	-32.294	0.778	0	0	1.98	4.22	1.55	-1	0	0	-9.7	283.55	
282	102707.10	15.718	1.4	1.5	28.45	-36.134	3.658	0	0	1.28	1.6	0.85	-1	0	0	-9.79	345.50	
283	102842.70	18.916	2.25	2.9	65.58	-32.667	-3.912	0	0	2.09	3.25	1.9	-1	0	0	-7.23	481.10	
284	103331.70	13.354	2.2	4	46.81	-34.865	-0.405	0	0	1.86	1	0.65	-1	0	0	-5.74	355.70	
285	103590.00	13.584	1.85	0.15	16.52	-34.087	-3.793	0	0	1.76	0.6	0.5	-1	0	0	-6.17	268.45	
286	104011.00	84.178	2.05	4.15	345.32	-35.436	-1.333	0	0	1.31	4.73	1.6	-1	0	0	-51.35	75.05	
287	104030.90	17.028	1.7	1.95	38.7	-34.611	0.421	0	0	1.37	2.44	1.1	-1	0	0	-9.95	94.90	
288	104115.00	35.698	1.45	4.45	138.5	-34.269	1.547	0	0	1.28	4.28	0.9	-1	0	0	-22.27	179.05	
289	104127.00	23.597	1.65	1.95	45.21	-35.317	1.547	0	0	0.89	0.72	0.4	-1	0	0	-21.25	191.05	
290	104728.40	23.01	1.15	4.15	76.06	-32.762	1.19	0	0	1.03	3.51	0.65	-1	0	0	-17.83	178.00	
291	105363.10	19.416	1.55	2.7	47.86	-34.436	-1.158	0	0	1.4	0.27	0.15	-1	0	0	-11.07	198.30	
292	105548.90	14.433	2.25	0.4	20.8	-34.063	1.619	0	0	1.81	0.62	0.5	-1	0	0	-6.39	384.05	
293	105649.40	24.748	3.75	3	113.61	-33.881	-3.094	0	0	3.42	5.42	3	-1	0	0	-5.79	484.55	
294	105742.30	16.837	1.9	1.6	32.36	-33.777	1.5	0	0	1.54	1.13	0.4	-1	0	0	-8.76	577.50	
295	106384.60	22.598	1.9	3.45	78.44	-32.921	1.277	0	0	1.46	3.62	1.05	-1	0	0	-12.4	605.45	
296	106058.60	13.171	1.2	1.85	23.11	-34.507	3.666	0	0	1.13	1.4	0.15	-1	0	0	-9.34	279.40	
297	107246.70	14.711	0.7	1.45	17.59	-35.285	3.467	0	0	0.59	0.74	0.4	-1	0	0	-19.99	238.70	
298	107350.90	10.688	1.9	0.75	18.87	-35.007	-5.364	0	0	1.85	1.24	0.6	-1	0	0	-4.61	342.85	
299	108476.90	21.423	2.45	2.5	66.21	-33.309	3.475	0	0	2.32	2.18	1.75	-1	0	0	-7.4	240.05	
300	108614.40	14.028	1.25	1.1	18	-34.444	2.595	0	0	1.02	0.57	0.5	-1	0	0	-10.99	377.55	
301	108877.60	18.138	1.75	4.25	64.16	-34.008	2.952	0	0	1.36	0.84	0.7	-1	0	0	-10.67	26.45	
302	108937.00	22.677	2.15	3.35	70.02	-36.253	-2.817	0	0	1.99	2.86	1.1	-1	0	0	-9.09	85.85	
303	109198.40	17.543	1.8	1.65	37.97	-36.388	-3.658	0	0	1.47	1.76	0.2	-1	0	0	-9.58	347.15	
304	109568.30	46.639	3.45	4.2	235.78	-35.817	-4.182	0	0	3.26	5.19	2.7	-1	0	0	-11.45	102.65	
305	109831.80	18.67	1.95	1.5	35.38	-34.88	-0.024	0	0	1.84	0.26	0.15	-1	0	0	-8.1	366.15	
306	109908.50	21.772	2.05	3.45	77.81	-34.333	2.277	0	0	1.92	3.87	1.7	-1	0	0	-9.08	442.95	
307	111872.20	13.179	1.7	1.3	25.04	-35.126	0.309	0	0	1.28	1.68	0.45	-1	0	0	-8.25	563.40	
308	112048.10	39.839	4.25	4.1	178.77	-34.896	-1.73	0	0	3.91	4.81	1.15	-1	0	0	-8.16	124.90	
309	112305.60	24.502	3.2	4.75	117.53	-35.166	0.405	0	0	3.05	2.91	1.95	-1	0	0	-6.43	382.45	
310	112416.20	26.152	2.2	2.8	83.27	-36.896	-0.214	0	0	1.96	2.9	1.75	-1	0	0	-10.68	493.00	
311	112468.50	18.464	0.85	3.55	51.15	-36.896	-0.547	0	0	0.75	2.4	0.2	-1	0	0	-19.6	545.35	
312	112647.30	20.067	2.95	1.8	54.99	-34.539	-2.563	0	0	2.87	0.33	0.15	-1	0	0	-5.6	109.70	
313	112726.40	15.623	2.3	1.85	39.65	-35.031	-0.92	0	0	2.16	1.11	1	-1	0	0	-5.8	188.80	
314	112849.60	31.334	1.25	3.6	103.1	-34.452	2.039	0	0	1.11	3.95	0.95	-1	0	0	-22.51	312.00	
315	112926.10	15.52	3.65	0.15	35.16	-35.015	1.262	0	0	3.54	0.23	0.15	-1	0	0	-3.51	388.50	
316	113598.70	19.932	2.35	2.3	58.92	-33.976	-0.984	0	0	2.23	1.57	0.15	-1	0	0	-7.14	446.70	
317	113658.10	15.98	1.85	1.55	33.39	-36.602	-4.174	0	0	1.71	2.03	1.3	-1	0	0	-7.47	506.10	
318	114147.00	14.782	1.9	1.2	25.68	-37.991	-0.635	0	0	1.54	1.23	1.15	-1	0	0	-7.67	380.55	
319	114302.10	35.38	1.1	4.15	111.95	-35.634	1.182	0	0	0.48	2.72	0.4	-1	0	0	-59.57	535.70	
320	114598.60	15.671	1.9	2.35	40.77	-36.134	-1.071	0	0	1.73	0.51	0.4	-1	0	0	-7.23	217.85	
321	114786.10	20.844	2.45	3.15	68.84	-36.364	4.467	0	0	2.04	2.34	1.55	-1	0	0	-8.16	405.30	
322	114805.40	41.077	1.8	3.45	145.15	-38.657	1.539	0	0	1.29	4.22	1.35	-1	0	0	-25.48	424.60	
323	115277.80	16.774	2.65	0.2	26.98	-38.8	0.722	0	0	2.58	0.26	0.15	-1	0	0	-5.2	282.60	
324	115448.40	22.026	1.45	3.05	58.41	-35.793	-3.214	0	0	1.1	2.25	0.4	-1	0	0	-16.03	453.20	
325	115472.40	23.304	1.5	2.7	56.17	-36.491	0.167	0	0	1.18	0.27	0.15	-1	0	0	-15.83	477.20	
326	116170.10	14.615	2.05	0.55	21.21	-36.229	0.754	0	0	1.92	0.54	0.15	-1	0	0	-6.1	560.55	
327	116218.90	21.154	0.95	3.45	63.55	-36.428	-3.936	0	0	0.78	3.35	0.5	-1	0	0	-21.57	609.25	
328	116245.90	23.169	1.3	3.75	68.36	-37.8	1.277	0	0	0.99	2.89	0.2	-1	0	0	-18.71	21.85	
329	116274.90	25.446	1.15	2.75	61.34	-36.412	-1.849	0	0	0.96	1.85	0.65	-1	0	0	-21.15	50.85	
330	116306.00	19.011	1.55	3.7	62.2	-36.166	-4.063	0	0	1.2	3.18	0.65	-1	0	0	-12.65	82.00	
331	116393.90	23.169	1.7	2.4	65.82	-37.166	1.492	0	0	1.53	3.25	1.15	-1	0	0	-12.15	169.90	
332	116554.80	18.781	2.1	1.45	42.07	-39.459	-2.396	0	0	1.97	1.5	0.15	-1	0	0	-7.62	330.75	
333	116571.20	20.201	3.9	2.05	64.29	-34.825	-2.396	0	0	2.71	2.33	1.8	-1	0	0	-5.97	347.20	
334	116960.50	13.417	2.7	0.85	29.29	-38.657	-2.777	0	0	2.59	0.64	0.15	-1	0	0	-4.14	122.15	
335	117085.20	19.122	2.15	3.05	60.64	-40.355	-3.38	0	0	1.84	3.1	1.35	-1	0	0	-8.29	246.80	
336	117258.80	16.02	1.65	1.7	33.72	-40.665	-2.182	0	0	1.54	2.14	1.1	-1	0	0	-8.34	420.35	
337	117617.00	14.433	3.25	0.95	36.92	-38.022	-0.587	0	0	2.93	0.33	0.2	-1	0	0	-3.93	164.15	
338	117570.00	10.347	2.3	0.15	13.59	-40.101	2.682	0	0	2.24	0.18	0.1	-1	0	0	-3.69	117.25	
339	117874.00	16.234	1.9	1.7	36.26	-37.412	-2.563	0	0	1.37	2.23	0.85	-1	0	0	-9.48	421.15	
340	117932.00	22.828	1.6	4.4	86.17	-37.356	2.277	0	0	1.04	3.05	0.4	-1	0	0	-17.6	479.20	
341	117960.40	20.63	2.7	1.6	58.84	-36.324	-1.92	0	0	2.27	2.55	2	-1	0	0	-7.27	507.60	
342	118134.90	20.979	2.15	2.3	61.37	-38.721	1.158	0	0	2.07	2.82	1.25	-1	0	0	-8.11	67.65	
343	118216.80	25.454	3.4	2.4	84.63	-37.269	-0.048	0	0	2.36	2.3	2.15	-1	0	0	-8.64	149.60	
344	118433.10	43.41	2.9	3.95	179.79	-39.57	2.698	0	0	2.69	4.95	1.15	-1	0	0	-12.91	365.95	
345	118573.90	13.759	2	1.3	28.76	-36.983	0.563	0	0	1.9	1.93	1.2	-1	0	0	-5.78	506.70	
346	118640.10	15.298	2.25	1.7	40.02	-40.681	-4.713	0	0	2.16	2.03	1.95	-1	0	0	-5.66	572.95	
347	118663.50	19.043	1.5	8.6	134.03	-37.237	-0.421	0	0	1.35	2.72	0.9	-1	0	0	-11.27	596.35	
348	118669.60	24.431	0.7	2.2	44.56	-38.451	-0.421	0	0	0.4	1.32	0.35	-1	0	0	-48.58	602.40	
349	118681.80	17.115	2.4	2.9	54.76	-40.958	1.23	0	0	2.3	1.95	0.2	-1	0	0	-5.96	25.80	
350	118784.30	12.418	1.95	1	24.8	-38.681	-0.833	0	0	1.87	2	1.65	-1	0	0	-5.32	128.30	
351	118812.90	23.193	3	3.8	89.19	-39.538	-3.333	0	0	2.69	2.84	1.05	-1	0	0	-6.9	156.90	
352	118964.00	11.703	2.45	0.2	20.19	-40.633	1.174	0	0	2.36	1.27	1.15	-1	0	0	-3.96	308.00	
353	118988.40	18.622	1.5	2.4	40.82	-40.062	1.595	0	0	1.35	1.24	0.45	-1	0	0	-11.05	332.35	
354	119080.00	14.75	2.3	0.4	25.15	-40.681	7.228	0	0	2.24	0.4	0.15	-1	0	0	-5.27	423.95	
355	119168.70	19.821	2.85	2.55	62.53	-40.443	-1.571	0	0	2.71	2.76	1	-1	0	0	-5.84	512.70	
356	119189.10	14.957	3.25	1.85	49.12	-41.038	1.031	0	0	3.1	0.75	0.65	-1	0	0	-3.85	533.15	
357	119325.70	13.83	3.1	0.8	34.81	-39.26	-0.508	0	0	2.67	0.94	0.75	-1	0	0	-4.15	55.30	
358	119338.30	23.661	2.65	2.25	52.71	-39.832	-0.127	0	0	0.93	1.4	0.65	-1	0	0	-20.46	67.85	
359	119401.70	15.909	1.1	1.5	24.38	-39.514	-2.563	0	0	0.94	0.82	0.2	-1	0	0	-13.61	131.30	
360	119436.40	24.907	1.85	3.25	74.85	-45.045	-0.984	0	0	1.7	3.55	1.45	-1	0	0	-11.72	166.00	
361	119590.50	16.528	1.85	0.2	18.47	-48.068	4.991	0	0	1.67	0.39	0.25	-1	0	0	-7.9	320.15	
362	119666.30	16.266	1.25	5.5	92.43	-39.022	1.46	0	0	1.16	1.13	1	-1	0	0	-11.22	395.85	
363	119803.50	16.107	4.65	1.05	51.46	-41.776	3.063	0	0	4.54	2.42	1.45	-1	0	0	-2.84	533.05	
364	119853.10	17.829	1.75	3.15	47.96	-38.229	4.539	0	0	1.6	1.12	1	-1	0	0	-8.91	582.70	
365	119898.60	20.122	0.65	2.7	40.23	-46.758	0.659	0	0	0.57	1.39	0.55	-1	0	0	-28.17	13.80	
366	119966.00	21.154	2.15	2.85	71.6	-40.53	-1.579	0	0	2.02	3.56	1.75	-1	0	0	-8.38	81.25	
367	119983.80	17.361	2.95	0.35	37.57	-42.109	-1.166	0	0	2.87	0.68	0.4	-1	0	0	-4.84	98.95	
368	120018.00	15.306	1.45	3.15	46.07	-38.816	3.753	0	0	1.06	3.13	0.65	-1	0	0	-11.53	133.25	
369	120060.00	17.551	3.05	2.4	58.21	-41.03	-1.396	0	0	2.94	2.2	2.05	-1	0	0	-4.77	175.20	
370	120104.00	16.837	0.95	2.75	37.13	-39.633	0.928	0	0	0.86	1.51	0.2	-1	0	0	-15.65	219.25	
371	120145.60	14.02	2.1	1	24.52	-39.53	-2.817	0	0	1.85	0.26	0.15	-1	0	0	-6.08	260.80	
372	120160.10	17.805	1.7	3.05	49.58	-41.331	-0.024	0	0	1.57	0.79	0.65	-1	0	0	-9.1	275.35	
373	120192.60	20.265	1.75	3.2	55.94	-37.158	-0.079	0	0	1	1.12	0.5	-1	0	0	-16.17	307.85	
374	120214.00	37.205	1.15	3.8	117.54	-41.236	5.118	0	0	0.98	3.87	0.75	-1	0	0	-30.42	329.20	
375	120289.70	22.145	3.55	1.25	54.35	-38.094	1.333	0	0	2.92	2.57	1.7	-1	0	0	-6.06	404.90	
376	120327.90	34.833	2.55	3.9	148.43	-39.808	-4.197	0	0	2.42	3.89	2.2	-1	0	0	-11.5	443.10	
377	120475.00	18.337	1.2	2.55	44.99	-40.609	1	0	0	1.08	1.18	0.35	-1	0	0	-13.6	590.25	
378	120520.60	21.074	1.95	2.9	73.54	-38.943	0.801	0	0	1.81	3.9	1.35	-1	0	0	-9.32	21.45	
379	120541.00	16.068	2.85	1.65	43.59	-43.815	-0.167	0	0	2.73	2.75	1.45	-1	0	0	-4.7	41.85	
380	120594.70	23.232	1.65	2.2	57.65	-43.085	-0.048	0	0	1.42	2.92	1	-1	0	0	-13.11	95.50	
381	120638.40	14.131	2.6	0.75	33.48	-38.419	3.055	0	0	2.46	2.73	2.1	-1	0	0	-4.59	139.20	
382	120659.60	22.28	1.4	2.6	53.08	-38.84	1.714	0	0	1.27	1.98	0.8	-1	0	0	-14.07	160.40	
383	120853.10	19.511	1.55	2.55	45.86	-40.49	-2.658	0	0	1.28	0.98	0.6	-1	0	0	-12.23	353.95	
384	120870.80	12.91	2.1	0.85	26.15	-41.45	-0.619	0	0	2.04	1.95	1.85	-1	0	0	-5.07	371.60	
385	120968.80	23.542	1.25	3.45	68.32	-43.712	5.713	0	0	0.99	2.75	0.65	-1	0	0	-19.02	469.60	
386	120959.00	15.044	1.6	0.95	23.32	-41.712	-0.817	0	0	1.3	1.44	1.05	-1	0	0	-9.27	459.85	
387	121034.80	12.108	1.75	1.05	23.03	-44.751	1.246	0	0	1.62	2.08	1.15	-1	0	0	-5.99	535.55	
388	121110.00	20.352	0.95	3.45	52.97	-41.347	1.658	0	0	0.85	0.55	0.4	-1	0	0	-19.17	610.75	
389	121282.60	17.377	3.85	0.9	36.32	-47.052	4.031	0	0	1.37	1.46	0.65	-1	0	0	-10.15	169.05	
390	121424.80	18.059	2.9	1.75	47.67	-42.363	3.483	0	0	2.45	0.49	0.2	-1	0	0	-5.9	311.20	
391	121431.00	17.353	1.9	1.45	35.6	-41.625	3.483	0	0	1.52	2.51	1.15	-1	0	0	-9.15	317.45	
392	121476.60	19.297	3.3	1.75	50.75	-46.052	-1.627	0	0	3.17	2.63	1	-1	0	0	-4.87	363.05	
393	121499.50	19.352	1.5	3.6	61.21	-39.53	0.286	0	0	1.19	1.61	0.2	-1	0	0	-12.99	385.90	
394	121540.40	16.282	1.8	0.85	28.94	-38.943	-0.198	0	0	1.69	1.59	0.8	-1	0	0	-7.69	426.80	
395	121567.30	39.284	2.95	6.4	244.86	-40.228	1.539	0	0	2.33	6.4	1.85	-1	0	0	-13.51	453.70	
396	121661.30	15.718	2.5	1	33.75	-39.451	-1.389	0	0	2.39	0.26	0.15	-1	0	0	-5.27	547.65	
397	121800.40	20.297	1.95	4.55	81.7	-40.546	-0.04	0	0	1.36	3.68	0.95	-1	0	0	-11.9	72.40	
398	121821.10	12.616	1.8	0.6	17.09	-42.664	0.912	0	0	1.63	0.39	0.2	-1	0	0	-6.2	93.10	
399	121986.00	16.258	1.55	2.45	39.42	-40.53	3.563	0	0	1.2	1	0.85	-1	0	0	-10.81	257.95	
400	122017.80	17.393	1.75	3.9	53.97	-38.967	-0.698	0	0	1.6	0.62	0.2	-1	0	0	-8.68	289.80	
401	122246.90	15.901	1.6	2.15	36.59	-40.355	-0.127	0	0	1.47	0.77	0.7	-1	0	0	-8.63	518.90	
402	122284.20	29.263	2.7	5.35	151.48	-40.379	-0.508	0	0	1.76	5.58	1.5	-1	0	0	-13.3	556.20	
403	122349.90	20.344	1.65	4.15	71.16	-39.594	-2.531	0	0	1.14	2.92	0.6	-1	0	0	-14.22	7.50	
404	122664.50	31.81	2.25	1.75	85.55	-40.538	-2.674	0	0	1.85	3.32	1.7	-1	0	0	-13.75	322.15	
405	122885.60	18.503	2.25	4.8	82	-37.864	2.809	0	0	2.13	2.84	0.6	-1	0	0	-6.94	543.25	
406	123362.80	17.662	2.2	0.35	25.23	-40.331	-3.705	0	0	2.05	0.45	0.35	-1	0	0	-6.9	406.00	
407	123333.40	14.838	1.25	0.7	15.07	-41.172	0.349	0	0	1.16	0.29	0.15	-1	0	0	-10.23	376.60	
408	123520.70	20.178	2.95	1.65	48.3	-39.871	-3.007	0	0	2.01	0.76	0.4	-1	0	0	-8.04	563.90	
409	123719.60	46.83	3.85	4.3	261.41	-39.189	2.349	0	0	2.61	6.45	3.05	-1	0	0	-14.36	148.40	
410	123673.10	14.417	1.75	1.55	26.34	-41.418	2.206	0	0	1.23	0.76	0.6	-1	0	0	-9.39	101.90	
411	123800.20	13.401	2.6	2	32.82	-47.131	-1.365	0	0	2.27	1.1	1	-1	0	0	-4.72	229.00	
412	123792.50	18.686	1.65	2.55	43.02	-39.459	-0.365	0	0	1.52	1.05	0.45	-1	0	0	-9.83	221.35	
413	124280.90	33.127	1.4	3.65	102.31	-40.768	0.786	0	0	1.15	3.05	0.85	-1	0	0	-22.95	95.25	
414	124342.00	21.336	2	2.5	59.38	-42.244	4.118	0	0	1.85	2.7	0.95	-1	0	0	-9.25	156.45	
415	124643.50	17.139	3.45	1.15	53.66	-40.784	-2.206	0	0	3.34	0.91	0.4	-1	0	0	-4.1	457.95	
416	124708.50	18.48	1.05	3.4	49.09	-42.061	-0.976	0	0	0.93	2.43	0.45	-1	0	0	-15.84	522.90	
417	124818.10	18.559	2.35	1.85	46.23	-40.99	-1.936	0	0	2.18	0.72	0.2	-1	0	0	-6.8	18.10	
418	125037.80	30.143	2.7	5.1	156.63	-40.792	-1.103	0	0	2.23	5.42	1.75	-1	0	0	-10.81	237.75	
419	125354.40	25.557	1.8	2.2	63.44	-38.53	-1.341	0	0	1.42	2.42	1.25	-1	0	0	-14.38	554.40	
420	125427.90	23.796	1.7	3.35	69.91	-40.847	0.436	0	0	1.58	2.67	0.85	-1	0	0	-12.07	13.45	
421	125722.20	31.453	4	4	162.18	-39.649	-1.492	0	0	3.84	5.57	3.15	-1	0	0	-6.56	307.80	
422	125932.20	17.877	2.55	2.3	49.91	-40.8	1.119	0	0	2.19	1.43	1.1	-1	0	0	-6.54	517.80	
423	127009.60	41.252	3.15	3.4	183.11	-40.95	0.714	0	0	2.9	5.03	2.5	-1	0	0	-11.37	366.45	
424	127087.30	23.78	2.85	1	54.05	-42.014	2.261	0	0	2.74	0.29	0.15	-1	0	0	-6.96	444.10	
